Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1152,LAL,2024-01-07,106,,LAC,W 106-103,240,42,82,.512,31,53,.585,11,29,.379,11,16,.688,106,36,91,.396,22,54,.407,14,37,.378,17,19,.895,103
1153,MIN,2024-01-03,106,,NOP,L 106-117,240,37,82,.451,27,51,.529,10,31,.323,22,27,.815,106,45,81,.556,33,55,.600,12,26,.462,15,17,.882,117
1154,MEM,2024-01-02,106,,SAS,W 106-98,240,37,80,.463,25,42,.595,12,38,.316,20,25,.800,106,36,85,.424,26,54,.481,10,31,.323,16,23,.696,98
1155,MIN,2024-01-01,106,@,NYK,L 106-112,240,36,76,.474,25,48,.521,11,28,.393,23,29,.793,106,39,89,.438,27,55,.491,12,34,.353,22,28,.786,112
1156,LAL,2023-12-30,106,@,MIN,L 106-108,240,37,88,.420,30,64,.469,7,24,.292,25,32,.781,106,38,76,.500,26,42,.619,12,34,.353,20,24,.833,108
1157,MEM,2023-12-29,106,@,LAC,L 106-117,240,38,87,.437,25,47,.532,13,40,.325,17,20,.850,106,43,87,.494,32,48,.667,11,39,.282,20,25,.800,117
1158,MIN,2023-12-26,106,@,OKC,L 106-129,240,34,73,.466,22,46,.478,12,27,.444,26,32,.813,106,49,81,.605,31,42,.738,18,39,.462,13,16,.813,129
1159,HOU,2023-12-23,106,@,NOP,W 106-104,240,35,82,.427,26,53,.491,9,29,.310,27,35,.771,106,38,82,.463,30,51,.588,8,31,.258,20,29,.690,104
1160,POR,2023-12-23,106,@,GSW,L 106-126,240,38,84,.452,25,49,.510,13,35,.371,17,25,.680,106,48,83,.578,38,50,.760,10,33,.303,20,24,.833,126
1161,ORL,2023-12-20,106,,MIA,L 106-115,240,41,89,.461,32,53,.604,9,36,.250,15,19,.789,106,40,83,.482,25,54,.463,15,29,.517,20,24,.833,115
1162,CHI,2023-12-12,106,,DEN,L 106-114,240,36,86,.419,23,46,.500,13,40,.325,21,23,.913,106,39,83,.470,25,53,.472,14,30,.467,22,32,.688,114
1163,DEN,2023-12-08,106,,HOU,L 106-114,240,38,90,.422,28,62,.452,10,28,.357,20,27,.741,106,35,82,.427,22,43,.512,13,39,.333,31,42,.738,114
1164,PHO,2023-12-08,106,,SAC,L 106-114,240,40,83,.482,29,51,.569,11,32,.344,15,23,.652,106,42,92,.457,28,53,.528,14,39,.359,16,20,.800,114
1165,POR,2023-12-06,106,@,GSW,L 106-110,240,39,95,.411,23,49,.469,16,46,.348,12,16,.750,106,36,86,.419,26,52,.500,10,34,.294,28,33,.848,110
1166,LAL,2023-12-05,106,,PHO,W 106-103,240,38,102,.373,29,72,.403,9,30,.300,21,25,.840,106,37,75,.493,25,50,.500,12,25,.480,17,21,.810,103
1167,SAS,2023-12-01,106,@,NOP,L 106-121,240,38,83,.458,22,44,.500,16,39,.410,14,17,.824,106,42,85,.494,32,54,.593,10,31,.323,27,29,.931,121
1168,TOR,2023-12-01,106,,NYK,L 106-119,240,44,100,.440,38,68,.559,6,32,.188,12,17,.706,106,45,90,.500,29,54,.537,16,36,.444,13,16,.813,119
1169,MIN,2023-11-28,106,,OKC,W 106-103,240,33,78,.423,19,45,.422,14,33,.424,26,32,.813,106,37,90,.411,26,60,.433,11,30,.367,18,23,.783,103
1170,LAC,2023-11-24,106,,NOP,L 106-116,240,42,92,.457,31,55,.564,11,37,.297,11,17,.647,106,43,88,.489,33,64,.516,10,24,.417,20,27,.741,116
1171,LAC,2023-11-17,106,,HOU,W 106-100,240,36,83,.434,23,49,.469,13,34,.382,21,30,.700,106,38,88,.432,28,57,.491,10,31,.323,14,20,.700,100
1172,DET,2023-11-10,106,,PHI,L 106-114,240,40,86,.465,32,58,.552,8,28,.286,18,22,.818,106,35,83,.422,26,55,.473,9,28,.321,35,41,.854,114
1173,PHI,2023-11-08,106,,BOS,W 106-103,240,42,95,.442,33,61,.541,9,34,.265,13,15,.867,106,36,91,.396,21,44,.477,15,47,.319,16,19,.842,103
1174,DET,2023-11-05,106,,PHO,L 106-120,240,43,87,.494,35,64,.547,8,23,.348,12,14,.857,106,43,86,.500,35,65,.538,8,21,.381,26,29,.897,120
1175,OKC,2023-11-01,106,,NOP,L 106-110,240,38,88,.432,31,54,.574,7,34,.206,23,25,.920,106,40,102,.392,27,60,.450,13,42,.310,17,29,.586,110
1176,LAL,2023-10-30,106,,ORL,W 106-103,240,42,79,.532,34,52,.654,8,27,.296,14,18,.778,106,38,95,.400,24,60,.400,14,35,.400,13,18,.722,103
1177,GSW,2023-10-29,106,@,HOU,W 106-95,240,35,81,.432,17,36,.472,18,45,.400,18,23,.783,106,34,90,.378,25,57,.439,9,33,.273,18,19,.947,95
1178,MEM,2023-10-28,106,@,WAS,L 106-113,240,39,91,.429,20,44,.455,19,47,.404,9,9,1.000,106,40,93,.430,24,47,.511,16,46,.348,17,22,.773,113
1179,MIN,2023-10-28,106,,MIA,W 106-90,240,44,86,.512,32,52,.615,12,34,.353,6,8,.750,106,35,87,.402,23,49,.469,12,38,.316,8,14,.571,90
1180,NYK,2024-02-03,105,,LAL,L 105-113,240,41,100,.410,31,65,.477,10,35,.286,13,15,.867,105,39,80,.488,27,49,.551,12,31,.387,23,27,.852,113
1181,BOS,2024-02-01,105,,LAL,L 105-114,240,41,97,.423,25,49,.510,16,48,.333,7,7,1.000,105,38,94,.404,19,58,.328,19,36,.528,19,26,.731,114
1182,IND,2024-02-01,105,@,NYK,L 105-109,240,42,93,.452,29,60,.483,13,33,.394,8,13,.615,105,41,103,.398,33,65,.508,8,38,.211,19,25,.760,109
1183,OKC,2024-01-31,105,,DEN,W 105-100,240,37,87,.425,26,61,.426,11,26,.423,20,25,.800,105,37,93,.398,22,56,.393,15,37,.405,11,16,.688,100
1184,MIA,2024-01-29,105,,PHO,L 105-118,240,33,84,.393,19,48,.396,14,36,.389,25,25,1.000,105,46,94,.489,32,54,.593,14,40,.350,12,17,.706,118
1185,PHI,2024-01-27,105,@,DEN,L 105-111,240,43,81,.531,37,59,.627,6,22,.273,13,16,.813,105,37,82,.451,24,45,.533,13,37,.351,24,38,.632,111
1186,MEM,2024-01-24,105,@,MIA,W 105-96,240,36,80,.450,19,44,.432,17,36,.472,16,19,.842,105,33,82,.402,22,48,.458,11,34,.324,19,25,.760,96
1187,ORL,2024-01-21,105,,MIA,W 105-87,240,37,78,.474,28,50,.560,9,28,.321,22,28,.786,105,30,80,.375,18,43,.419,12,37,.324,15,18,.833,87
1188,POR,2024-01-17,105,,BRK,W 105-103,240,42,86,.488,33,59,.559,9,27,.333,12,14,.857,105,35,73,.479,20,35,.571,15,38,.395,18,27,.667,103
1189,BOS,2024-01-15,105,@,TOR,W 105-96,240,33,82,.402,17,43,.395,16,39,.410,23,25,.920,105,38,95,.400,34,63,.540,4,32,.125,16,21,.762,96
1190,IND,2024-01-15,105,@,UTA,L 105-132,240,38,95,.400,29,64,.453,9,31,.290,20,25,.800,105,45,81,.556,34,56,.607,11,25,.440,31,35,.886,132
1191,OKC,2024-01-15,105,@,LAL,L 105-112,240,40,96,.417,25,47,.532,15,49,.306,10,11,.909,105,44,84,.524,36,60,.600,8,24,.333,16,18,.889,112
1192,LAC,2024-01-14,105,@,MIN,L 105-109,240,36,83,.434,19,44,.432,17,39,.436,16,18,.889,105,38,67,.567,25,41,.610,13,26,.500,20,31,.645,109
1193,GSW,2024-01-10,105,,NOP,L 105-141,240,39,89,.438,27,50,.540,12,39,.308,15,18,.833,105,54,94,.574,35,54,.648,19,40,.475,14,19,.737,141
1194,WAS,2024-01-06,105,,NYK,L 105-121,240,40,85,.471,27,48,.563,13,37,.351,12,20,.600,105,43,87,.494,29,51,.569,14,36,.389,21,24,.875,121
1195,CHI,2023-12-30,105,,PHI,W 105-92,240,40,79,.506,33,54,.611,7,25,.280,18,30,.600,105,36,92,.391,27,54,.500,9,38,.237,11,15,.733,92
1196,UTA,2023-12-28,105,@,NOP,L 105-112,240,36,85,.424,24,46,.522,12,39,.308,21,25,.840,105,45,82,.549,35,55,.636,10,27,.370,12,15,.800,112
1197,POR,2023-12-28,105,,SAS,L 105-118,240,35,101,.347,24,65,.369,11,36,.306,24,32,.750,105,41,85,.482,31,49,.633,10,36,.278,26,28,.929,118
1198,MEM,2023-12-28,105,@,DEN,L 105-142,240,37,89,.416,24,54,.444,13,35,.371,18,25,.720,105,55,96,.573,35,55,.636,20,41,.488,12,14,.857,142
1199,PHO,2023-12-22,105,@,SAC,L 105-120,240,39,88,.443,34,63,.540,5,25,.200,22,28,.786,105,44,83,.530,32,45,.711,12,38,.316,20,26,.769,120
1200,MEM,2023-11-29,105,,UTA,W 105-91,240,43,87,.494,30,48,.625,13,39,.333,6,8,.750,105,34,90,.378,18,51,.353,16,39,.410,7,12,.583,91
1201,MEM,2023-11-29,105,,UTA,W 105-91,240,43,87,.494,30,48,.625,13,39,.333,6,8,.750,105,34,90,.378,18,51,.353,16,39,.410,7,12,.583,91
1202,ATL,2023-11-28,105,@,CLE,L 105-128,240,35,101,.347,22,57,.386,13,44,.295,22,24,.917,105,50,93,.538,37,57,.649,13,36,.361,15,17,.882,128
1203,CLE,2023-11-26,105,,TOR,W 105-102,240,45,97,.464,35,66,.530,10,31,.323,5,6,.833,105,37,89,.416,29,57,.509,8,32,.250,20,29,.690,102
1204,UTA,2023-11-25,105,,NOP,W 105-100,240,38,87,.437,23,44,.523,15,43,.349,14,17,.824,105,39,93,.419,28,57,.491,11,36,.306,11,18,.611,100
1205,HOU,2023-11-24,105,,DEN,W 105-86,240,40,82,.488,28,53,.528,12,29,.414,13,15,.867,105,32,94,.340,25,64,.391,7,30,.233,15,21,.714,86
1206,UTA,2023-11-22,105,@,POR,L 105-121,240,37,79,.468,27,48,.563,10,31,.323,21,26,.808,105,47,92,.511,30,53,.566,17,39,.436,10,15,.667,121
1207,LAL,2023-11-19,105,,HOU,W 105-104,240,39,83,.470,33,54,.611,6,29,.207,21,29,.724,105,41,84,.488,27,47,.574,14,37,.378,8,10,.800,104
1208,TOR,2023-11-17,105,,BOS,L 105-108,240,42,87,.483,30,54,.556,12,33,.364,9,14,.643,105,42,92,.457,26,46,.565,16,46,.348,8,9,.889,108
1209,CHO,2023-11-14,105,,MIA,L 105-111,240,36,81,.444,21,49,.429,15,32,.469,18,22,.818,105,40,83,.482,32,52,.615,8,31,.258,23,28,.821,111
1210,MEM,2023-11-12,105,@,LAC,W 105-101,240,37,88,.420,24,47,.511,13,41,.317,18,24,.750,105,37,85,.435,25,51,.490,12,34,.353,15,23,.652,101
1211,SAC,2023-11-10,105,,OKC,W 105-98,240,38,91,.418,25,44,.568,13,47,.277,16,21,.762,105,39,87,.448,32,57,.561,7,30,.233,13,16,.813,98
1212,SAS,2023-11-08,105,@,NYK,L 105-126,240,44,90,.489,35,56,.625,9,34,.265,8,13,.615,105,46,100,.460,27,58,.466,19,42,.452,15,22,.682,126
1213,GSW,2023-11-08,105,@,DEN,L 105-108,240,37,86,.430,26,51,.510,11,35,.314,20,26,.769,105,41,92,.446,30,57,.526,11,35,.314,15,22,.682,108
1214,NOP,2023-11-04,105,,ATL,L 105-123,240,40,84,.476,32,53,.604,8,31,.258,17,21,.810,105,45,93,.484,31,52,.596,14,41,.341,19,24,.792,123
1215,NYK,2023-11-03,105,@,MIL,L 105-110,240,38,96,.396,28,57,.491,10,39,.256,19,25,.760,105,35,82,.427,15,43,.349,20,39,.513,20,28,.714,110
1216,MIA,2023-11-01,105,,BRK,L 105-109,240,39,91,.429,26,53,.491,13,38,.342,14,18,.778,105,37,82,.451,21,46,.457,16,36,.444,19,26,.731,109
1217,CHI,2023-11-01,105,@,DAL,L 105-114,240,42,89,.472,31,56,.554,11,33,.333,10,11,.909,105,37,81,.457,17,33,.515,20,48,.417,20,28,.714,114
1218,IND,2023-10-30,105,,CHI,L 105-112,240,36,88,.409,24,42,.571,12,46,.261,21,25,.840,105,40,87,.460,34,70,.486,6,17,.353,26,31,.839,112
1219,CLE,2023-10-27,105,,OKC,L 105-108,240,38,92,.413,26,47,.553,12,45,.267,17,23,.739,105,40,87,.460,27,61,.443,13,26,.500,15,19,.789,108
1220,PHI,2024-02-07,104,,GSW,L 104-127,240,41,98,.418,33,66,.500,8,32,.250,14,14,1.000,104,47,94,.500,31,56,.554,16,38,.421,17,22,.773,127
1221,SAS,2024-02-07,104,@,MIA,L 104-116,240,41,90,.456,29,53,.547,12,37,.324,10,17,.588,104,43,87,.494,31,49,.633,12,38,.316,18,23,.783,116
1222,PHI,2024-01-29,104,@,POR,L 104-130,240,37,83,.446,32,54,.593,5,29,.172,25,28,.893,104,46,84,.548,34,56,.607,12,28,.429,26,29,.897,130
1223,CHI,2024-01-28,104,@,POR,W 104-96,240,42,90,.467,34,58,.586,8,32,.250,12,17,.706,104,32,79,.405,26,46,.565,6,33,.182,26,29,.897,96
1224,OKC,2024-01-28,104,@,DET,L 104-120,240,44,92,.478,36,64,.563,8,28,.286,8,12,.667,104,47,95,.495,36,69,.522,11,26,.423,15,19,.789,120
1225,DET,2024-01-27,104,,WAS,L 104-118,240,37,85,.435,28,53,.528,9,32,.281,21,27,.778,104,45,100,.450,34,66,.515,11,34,.324,17,21,.810,118
1226,HOU,2024-01-27,104,@,BRK,L 104-106,240,37,94,.394,27,57,.474,10,37,.270,20,23,.870,104,36,74,.486,24,40,.600,12,34,.353,22,37,.595,106
1227,CHO,2024-01-26,104,,HOU,L 104-138,240,35,85,.412,26,56,.464,9,29,.310,25,32,.781,104,50,89,.562,37,56,.661,13,33,.394,25,31,.806,138
1228,WAS,2024-01-21,104,,DEN,L 104-113,240,39,91,.429,31,64,.484,8,27,.296,18,22,.818,104,43,88,.489,35,66,.530,8,22,.364,19,28,.679,113
1229,ORL,2024-01-17,104,@,ATL,L 104-106,240,39,88,.443,29,53,.547,10,35,.286,16,22,.727,104,39,76,.513,31,51,.608,8,25,.320,20,22,.909,106
1230,MIA,2024-01-14,104,,CHO,W 104-87,240,40,81,.494,29,56,.518,11,25,.440,13,16,.813,104,33,95,.347,23,54,.426,10,41,.244,11,15,.733,87
1231,WAS,2024-01-10,104,@,IND,L 104-112,240,38,88,.432,31,57,.544,7,31,.226,21,30,.700,104,41,92,.446,33,67,.493,8,25,.320,22,24,.917,112
1232,CHI,2024-01-05,104,,CHO,W 104-91,240,40,74,.541,30,46,.652,10,28,.357,14,17,.824,104,36,89,.404,26,55,.473,10,34,.294,9,12,.750,91
1233,SAC,2024-01-02,104,,CHO,L 104-111,240,40,92,.435,26,56,.464,14,36,.389,10,17,.588,104,42,82,.512,30,48,.625,12,34,.353,15,19,.789,111
1234,MIA,2024-01-01,104,@,LAC,L 104-121,240,35,83,.422,24,49,.490,11,34,.324,23,29,.793,104,47,80,.588,33,51,.647,14,29,.483,13,14,.929,121
1235,BRK,2023-12-29,104,@,WAS,L 104-110,240,39,91,.429,30,63,.476,9,28,.321,17,27,.630,104,46,91,.505,31,53,.585,15,38,.395,3,7,.429,110
1236,CHI,2023-12-28,104,,IND,L 104-120,240,40,97,.412,33,70,.471,7,27,.259,17,22,.773,104,43,85,.506,24,43,.558,19,42,.452,15,22,.682,120
1237,CHO,2023-12-26,104,@,LAC,L 104-113,240,43,93,.462,37,64,.578,6,29,.207,12,16,.750,104,40,85,.471,26,51,.510,14,34,.412,19,25,.760,113
1238,NOP,2023-12-23,104,,HOU,L 104-106,240,38,82,.463,30,51,.588,8,31,.258,20,29,.690,104,35,82,.427,26,53,.491,9,29,.310,27,35,.771,106
1239,CLE,2023-12-21,104,,NOP,L 104-123,240,41,87,.471,24,43,.558,17,44,.386,5,8,.625,104,47,86,.547,32,51,.627,15,35,.429,14,16,.875,123
1240,TOR,2023-12-20,104,,DEN,L 104-113,240,43,90,.478,34,63,.540,9,27,.333,9,13,.692,104,49,98,.500,37,65,.569,12,33,.364,3,7,.429,113
1241,PHO,2023-12-19,104,@,POR,L 104-109,240,42,94,.447,37,71,.521,5,23,.217,15,21,.714,104,39,87,.448,25,59,.424,14,28,.500,17,19,.895,109
1242,PHI,2023-12-18,104,,CHI,L 104-108,240,38,88,.432,27,56,.482,11,32,.344,17,19,.895,104,42,89,.472,30,60,.500,12,29,.414,12,15,.800,108
1243,DAL,2023-12-18,104,@,DEN,L 104-130,240,41,92,.446,28,54,.519,13,38,.342,9,19,.474,104,49,87,.563,35,61,.574,14,26,.538,18,22,.818,130
1244,UTA,2023-12-16,104,@,SAC,L 104-125,240,38,86,.442,26,49,.531,12,37,.324,16,21,.762,104,46,85,.541,24,40,.600,22,45,.489,11,15,.733,125
1245,TOR,2023-12-15,104,,ATL,L 104-125,240,40,77,.519,30,46,.652,10,31,.323,14,25,.560,104,52,101,.515,36,60,.600,16,41,.390,5,6,.833,125
1246,MEM,2023-12-13,104,@,HOU,L 104-117,240,35,82,.427,25,44,.568,10,38,.263,24,34,.706,104,39,86,.453,27,54,.500,12,32,.375,27,37,.730,117
1247,CHO,2023-12-13,104,@,MIA,L 104-115,240,41,77,.532,29,46,.630,12,31,.387,10,11,.909,104,41,86,.477,26,56,.464,15,30,.500,18,19,.947,115
1248,ORL,2023-12-11,104,,CLE,W 104-94,240,39,84,.464,32,58,.552,7,26,.269,19,25,.760,104,30,85,.353,21,45,.467,9,40,.225,25,33,.758,94
1249,LAC,2023-11-27,104,,DEN,L 104-113,240,35,85,.412,29,65,.446,6,20,.300,28,34,.824,104,44,92,.478,34,70,.486,10,22,.455,15,28,.536,113
1250,DAL,2023-11-22,104,@,LAL,W 104-101,240,38,96,.396,22,46,.478,16,50,.320,12,16,.750,104,39,84,.464,28,55,.509,11,29,.379,12,19,.632,101
1251,HOU,2023-11-19,104,@,LAL,L 104-105,240,41,84,.488,27,47,.574,14,37,.378,8,10,.800,104,39,83,.470,33,54,.611,6,29,.207,21,29,.724,105
1252,ORL,2023-11-14,104,@,BRK,L 104-124,240,36,82,.439,20,36,.556,16,46,.348,16,21,.762,104,46,85,.541,27,46,.587,19,39,.487,13,20,.650,124
1253,MIN,2023-11-14,104,@,GSW,W 104-101,240,36,81,.444,22,47,.468,14,34,.412,18,21,.857,104,37,88,.420,24,49,.490,13,39,.333,14,16,.875,101
1254,DEN,2023-11-12,104,@,HOU,L 104-107,240,42,91,.462,33,59,.559,9,32,.281,11,14,.786,104,37,87,.425,27,55,.491,10,32,.313,23,29,.793,107
1255,HOU,2023-11-10,104,,NOP,W 104-101,240,36,88,.409,26,53,.491,10,35,.286,22,28,.786,104,34,75,.453,26,50,.520,8,25,.320,25,34,.735,101
1256,GSW,2023-11-05,104,@,CLE,L 104-115,240,34,94,.362,18,53,.340,16,41,.390,20,30,.667,104,41,83,.494,30,46,.652,11,37,.297,22,28,.786,115
1257,IND,2023-11-01,104,@,BOS,L 104-155,240,46,101,.455,41,64,.641,5,37,.135,7,12,.583,104,54,95,.568,34,60,.567,20,35,.571,27,28,.964,155
1258,UTA,2023-10-28,104,@,PHO,L 104-126,240,40,91,.440,28,54,.519,12,37,.324,12,14,.857,104,45,85,.529,35,48,.729,10,37,.270,26,28,.929,126
1259,CHI,2023-10-27,104,,TOR,W 104-103 (OT),265,37,99,.374,29,60,.483,8,39,.205,22,28,.786,104,39,84,.464,30,48,.625,9,36,.250,16,25,.640,103
1260,MEM,2023-10-27,104,,DEN,L 104-108,240,37,85,.435,27,52,.519,10,33,.303,20,24,.833,104,41,88,.466,27,51,.529,14,37,.378,12,18,.667,108
1261,CHI,2023-10-25,104,,OKC,L 104-124,240,39,94,.415,27,52,.519,12,42,.286,14,18,.778,104,45,82,.549,26,43,.605,19,39,.487,15,18,.833,124
1262,MEM,2023-10-25,104,,NOP,L 104-111,240,38,91,.418,26,48,.542,12,43,.279,16,20,.800,104,40,85,.471,26,53,.491,14,32,.438,17,22,.773,111
1263,NYK,2023-10-25,104,,BOS,L 104-108,240,36,97,.371,18,56,.321,18,41,.439,14,26,.538,104,37,77,.481,25,38,.658,12,39,.308,22,26,.846,108
1264,GSW,2023-10-24,104,,PHO,L 104-108,240,36,101,.356,26,58,.448,10,43,.233,22,28,.786,104,42,95,.442,31,62,.500,11,33,.333,13,17,.765,108
1265,LAC,2024-02-04,103,@,MIA,W 103-95,240,34,77,.442,18,38,.474,16,39,.410,19,22,.864,103,38,91,.418,30,61,.492,8,30,.267,11,12,.917,95
1266,POR,2024-02-04,103,@,DEN,L 103-112,240,39,85,.459,28,54,.519,11,31,.355,14,15,.933,103,42,86,.488,30,58,.517,12,28,.429,16,19,.842,112
1267,UTA,2024-01-30,103,@,NYK,L 103-118,240,39,86,.453,27,50,.540,12,36,.333,13,17,.765,103,44,94,.468,31,60,.517,13,34,.382,17,18,.944,118
1268,SAC,2024-01-29,103,@,MEM,W 103-94,240,43,84,.512,32,46,.696,11,38,.289,6,10,.600,103,30,80,.375,17,44,.386,13,36,.361,21,28,.750,94
1269,BRK,2024-01-23,103,,NYK,L 103-108,240,42,95,.442,27,53,.509,15,42,.357,4,5,.800,103,40,86,.465,30,57,.526,10,29,.345,18,19,.947,108
1270,MEM,2024-01-18,103,@,MIN,L 103-118,240,39,85,.459,25,51,.490,14,34,.412,11,17,.647,103,45,82,.549,33,54,.611,12,28,.429,16,21,.762,118
1271,BRK,2024-01-17,103,@,POR,L 103-105,240,35,73,.479,20,35,.571,15,38,.395,18,27,.667,103,42,86,.488,33,59,.559,9,27,.333,12,14,.857,105
1272,DAL,2024-01-09,103,,MEM,L 103-120,240,36,82,.439,27,55,.491,9,27,.333,22,27,.815,103,44,91,.484,30,54,.556,14,37,.378,18,21,.857,120
1273,LAC,2024-01-07,103,@,LAL,L 103-106,240,36,91,.396,22,54,.407,14,37,.378,17,19,.895,103,42,82,.512,31,53,.585,11,29,.379,11,16,.688,106
1274,POR,2024-01-05,103,@,DAL,L 103-139,240,39,95,.411,26,55,.473,13,40,.325,12,17,.706,103,56,96,.583,39,58,.672,17,38,.447,10,15,.667,139
1275,IND,2023-12-21,103,@,MEM,L 103-116,240,38,90,.422,20,38,.526,18,52,.346,9,11,.818,103,43,84,.512,27,49,.551,16,35,.457,14,21,.667,116
1276,HOU,2023-12-15,103,@,MEM,W 103-96,240,32,88,.364,21,59,.356,11,29,.379,28,32,.875,103,37,92,.402,26,52,.500,11,40,.275,11,15,.733,96
1277,MEM,2023-12-08,103,,MIN,L 103-127,240,37,86,.430,22,51,.431,15,35,.429,14,19,.737,103,44,88,.500,29,50,.580,15,38,.395,24,26,.923,127
1278,UTA,2023-12-08,103,,LAC,L 103-117,240,38,84,.452,29,53,.547,9,31,.290,18,24,.750,103,43,88,.489,28,54,.519,15,34,.441,16,21,.762,117
1279,TOR,2023-12-06,103,,MIA,L 103-112,240,37,86,.430,23,49,.469,14,37,.378,15,17,.882,103,41,89,.461,27,51,.529,14,38,.368,16,19,.842,112
1280,PHO,2023-12-05,103,@,LAL,L 103-106,240,37,75,.493,25,50,.500,12,25,.480,17,21,.810,103,38,102,.373,29,72,.403,9,30,.300,21,25,.840,106
1281,POR,2023-11-30,103,@,CLE,W 103-95,240,39,77,.506,25,42,.595,14,35,.400,11,11,1.000,103,38,89,.427,31,57,.544,7,32,.219,12,12,1.000,95
1282,TOR,2023-11-28,103,@,BRK,L 103-115,240,39,101,.386,26,65,.400,13,36,.361,12,19,.632,103,40,89,.449,27,51,.529,13,38,.342,22,26,.846,115
1283,OKC,2023-11-28,103,@,MIN,L 103-106,240,37,90,.411,26,60,.433,11,30,.367,18,23,.783,103,33,78,.423,19,45,.422,14,33,.424,26,32,.813,106
1284,ATL,2023-11-26,103,@,BOS,L 103-113,240,36,88,.409,17,35,.486,19,53,.358,12,19,.632,103,42,95,.442,29,48,.604,13,47,.277,16,20,.800,113
1285,DET,2023-11-20,103,,DEN,L 103-107,240,36,81,.444,29,60,.483,7,21,.333,24,26,.923,103,40,87,.460,29,59,.492,11,28,.393,16,21,.762,107
1286,ORL,2023-11-17,103,@,CHI,W 103-97,240,38,79,.481,27,45,.600,11,34,.324,16,23,.696,103,35,79,.443,25,50,.500,10,29,.345,17,22,.773,97
1287,BOS,2023-11-08,103,@,PHI,L 103-106,240,36,91,.396,21,44,.477,15,47,.319,16,19,.842,103,42,95,.442,33,61,.541,9,34,.265,13,15,.867,106
1288,ORL,2023-10-30,103,@,LAL,L 103-106,240,38,95,.400,24,60,.400,14,35,.400,13,18,.722,103,42,79,.532,34,52,.654,8,27,.296,14,18,.778,106
1289,TOR,2023-10-27,103,@,CHI,L 103-104 (OT),265,39,84,.464,30,48,.625,9,36,.250,16,25,.640,103,37,99,.374,29,60,.483,8,39,.205,22,28,.786,104
1290,MIA,2023-10-25,103,,DET,W 103-102,240,37,92,.402,29,70,.414,8,22,.364,21,26,.808,103,41,92,.446,30,60,.500,11,32,.344,9,15,.600,102
1291,PHI,2024-02-05,102,,DAL,L 102-118,240,40,93,.430,32,64,.500,8,29,.276,14,20,.700,102,42,87,.483,25,44,.568,17,43,.395,17,23,.739,118
1292,WAS,2024-02-02,102,,MIA,L 102-110,240,37,90,.411,26,48,.542,11,42,.262,17,21,.810,102,38,88,.432,31,57,.544,7,31,.226,27,35,.771,110
1293,OKC,2024-01-20,102,@,MIN,W 102-97,240,32,81,.395,24,57,.421,8,24,.333,30,35,.857,102,31,75,.413,17,38,.447,14,37,.378,21,29,.724,97
1294,DEN,2024-01-19,102,@,BOS,W 102-100,240,42,81,.519,34,50,.680,8,31,.258,10,13,.769,102,38,89,.427,24,45,.533,14,44,.318,10,14,.714,100
1295,BRK,2024-01-11,102,@,CLE,L 102-111,240,37,82,.451,29,55,.527,8,27,.296,20,28,.714,102,32,82,.390,19,38,.500,13,44,.295,34,43,.791,111
1296,BOS,2024-01-11,102,@,MIL,L 102-135,240,34,91,.374,25,56,.446,9,35,.257,25,30,.833,102,52,92,.565,34,50,.680,18,42,.429,13,16,.813,135
1297,GSW,2023-12-28,102,,MIA,L 102-114,240,37,88,.420,29,55,.527,8,33,.242,20,25,.800,102,44,91,.484,34,60,.567,10,31,.323,16,22,.727,114
1298,WAS,2023-12-27,102,,TOR,L 102-132,240,42,90,.467,34,57,.596,8,33,.242,10,15,.667,102,52,91,.571,37,53,.698,15,38,.395,13,19,.684,132
1299,DEN,2023-12-23,102,@,CHO,W 102-95,240,39,90,.433,27,60,.450,12,30,.400,12,14,.857,102,34,88,.386,26,60,.433,8,28,.286,19,23,.826,95
1300,BRK,2023-12-20,102,,NYK,L 102-121,240,37,101,.366,22,54,.407,15,47,.319,13,17,.765,102,44,95,.463,31,62,.500,13,33,.394,20,25,.800,121
1301,DET,2023-12-06,102,,MEM,L 102-116,240,41,91,.451,30,56,.536,11,35,.314,9,9,1.000,102,47,91,.516,36,65,.554,11,26,.423,11,14,.786,116
1302,MIN,2023-12-06,102,,SAS,W 102-94,240,36,87,.414,24,47,.511,12,40,.300,18,21,.857,102,38,101,.376,30,65,.462,8,36,.222,10,15,.667,94
1303,DEN,2023-12-06,102,@,LAC,L 102-111,240,41,98,.418,29,67,.433,12,31,.387,8,9,.889,102,40,87,.460,28,60,.467,12,27,.444,19,25,.760,111
1304,TOR,2023-11-26,102,@,CLE,L 102-105,240,37,89,.416,29,57,.509,8,32,.250,20,29,.690,102,45,97,.464,35,66,.530,10,31,.323,5,6,.833,105
1305,POR,2023-11-26,102,@,MIL,L 102-108,240,37,91,.407,24,59,.407,13,32,.406,15,20,.750,102,35,89,.393,21,47,.447,14,42,.333,24,32,.750,108
1306,SAS,2023-11-22,102,,LAC,L 102-109,240,35,91,.385,24,53,.453,11,38,.289,21,23,.913,102,39,85,.459,30,57,.526,9,28,.321,22,29,.759,109
