Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1901,DEN,2022-12-04,106,@,NOP,L 106-121,240,41,81,.506,33,50,.660,8,31,.258,16,24,.667,106,41,81,.506,30,55,.545,11,26,.423,28,36,.778,121
1902,MIA,2022-11-27,106,@,ATL,W 106-98,240,40,82,.488,31,49,.633,9,33,.273,17,19,.895,106,35,88,.398,25,52,.481,10,36,.278,18,19,.947,98
1903,SAC,2022-11-23,106,@,ATL,L 106-115,240,41,89,.461,32,58,.552,9,31,.290,15,21,.714,106,41,92,.446,30,62,.484,11,30,.367,22,23,.957,115
1904,BRK,2022-11-22,106,@,PHI,L 106-115,240,44,80,.550,35,52,.673,9,28,.321,9,13,.692,106,43,99,.434,27,67,.403,16,32,.500,13,16,.813,115
1905,WAS,2022-11-20,106,,CHO,W 106-102,240,40,93,.430,27,59,.458,13,34,.382,13,18,.722,106,39,100,.390,31,68,.456,8,32,.250,16,23,.696,102
1906,MIA,2022-11-18,106,@,WAS,L 106-107 (OT),265,35,98,.357,24,55,.436,11,43,.256,25,32,.781,106,41,96,.427,26,50,.520,15,46,.326,10,14,.714,107
1907,NYK,2022-11-16,106,@,DEN,W 106-103,240,37,84,.440,29,50,.580,8,34,.235,24,31,.774,106,36,82,.439,22,44,.500,14,38,.368,17,20,.850,103
1908,HOU,2022-11-14,106,,LAC,L 106-122,240,39,86,.453,30,56,.536,9,30,.300,19,31,.613,106,41,81,.506,27,43,.628,14,38,.368,26,33,.788,122
1909,MIL,2022-11-14,106,,ATL,L 106-121,240,34,82,.415,28,53,.528,6,29,.207,32,41,.780,106,44,92,.478,37,72,.514,7,20,.350,26,30,.867,121
1910,HOU,2022-11-12,106,@,NOP,L 106-119,240,40,79,.506,28,43,.651,12,36,.333,14,18,.778,106,42,86,.488,34,57,.596,8,29,.276,27,31,.871,119
1911,GSW,2022-11-11,106,,CLE,W 106-101,240,40,82,.488,25,46,.543,15,36,.417,11,14,.786,106,37,92,.402,29,62,.468,8,30,.267,19,26,.731,101
1912,POR,2022-11-10,106,@,NOP,W 106-95,240,37,85,.435,25,51,.490,12,34,.353,20,26,.769,106,33,79,.418,23,51,.451,10,28,.357,19,24,.792,95
1913,MEM,2022-11-07,106,,BOS,L 106-109,240,41,91,.451,26,47,.553,15,44,.341,9,14,.643,106,38,82,.463,26,45,.578,12,37,.324,21,28,.750,109
1914,SAS,2022-11-04,106,,LAC,L 106-113,240,42,88,.477,30,57,.526,12,31,.387,10,18,.556,106,42,80,.525,27,47,.574,15,33,.455,14,19,.737,113
1915,NYK,2022-11-04,106,@,PHI,W 106-104,240,37,80,.463,28,47,.596,9,33,.273,23,27,.852,106,37,98,.378,24,51,.471,13,47,.277,17,21,.810,104
1916,PHO,2022-11-04,106,,POR,L 106-108,240,36,83,.434,22,49,.449,14,34,.412,20,21,.952,106,43,85,.506,33,62,.532,10,23,.435,12,15,.800,108
1917,CHI,2022-11-02,106,,CHO,W 106-88,240,38,88,.432,24,57,.421,14,31,.452,16,18,.889,106,36,92,.391,29,60,.483,7,32,.219,9,16,.563,88
1918,POR,2022-11-02,106,,MEM,L 106-111,240,36,89,.404,23,56,.411,13,33,.394,21,26,.808,106,38,83,.458,25,55,.455,13,28,.464,22,27,.815,111
1919,IND,2022-10-24,106,@,PHI,L 106-120,240,38,90,.422,26,46,.565,12,44,.273,18,23,.783,106,38,80,.475,19,37,.514,19,43,.442,25,28,.893,120
1920,MIN,2022-10-24,106,,SAS,L 106-115,240,38,86,.442,30,55,.545,8,31,.258,22,24,.917,106,48,105,.457,36,68,.529,12,37,.324,7,13,.538,115
1921,OKC,2022-10-23,106,,MIN,L 106-116,240,41,94,.436,32,53,.604,9,41,.220,15,21,.714,106,46,88,.523,36,54,.667,10,34,.294,14,22,.636,116
1922,POR,2022-10-23,106,@,LAL,W 106-104,240,37,84,.440,27,57,.474,10,27,.370,22,27,.815,106,41,92,.446,35,59,.593,6,33,.182,16,20,.800,104
1923,DET,2022-10-21,106,@,NYK,L 106-130,240,39,90,.433,30,54,.556,9,36,.250,19,32,.594,106,50,95,.526,34,57,.596,16,38,.421,14,22,.636,130
1924,BRK,2023-04-09,105,,PHI,L 105-134,240,35,83,.422,23,51,.451,12,32,.375,23,28,.821,105,53,101,.525,39,69,.565,14,32,.438,14,19,.737,134
1925,MIL,2023-04-09,105,@,TOR,L 105-121,240,38,82,.463,26,48,.542,12,34,.353,17,21,.810,105,48,95,.505,37,62,.597,11,33,.333,14,16,.875,121
1926,NYK,2023-04-07,105,@,NOP,L 105-113,240,38,88,.432,24,45,.533,14,43,.326,15,20,.750,105,42,79,.532,32,51,.627,10,28,.357,19,20,.950,113
1927,MIL,2023-04-05,105,,CHI,W 105-92,240,39,92,.424,21,46,.457,18,46,.391,9,11,.818,105,36,83,.434,25,50,.500,11,33,.333,9,11,.818,92
1928,DET,2023-04-04,105,,MIA,L 105-118,240,36,73,.493,25,45,.556,11,28,.393,22,27,.815,105,41,80,.513,28,44,.636,13,36,.361,23,26,.885,118
1929,CHI,2023-04-04,105,,ATL,L 105-123,240,41,89,.461,34,58,.586,7,31,.226,16,20,.800,105,48,86,.558,38,58,.655,10,28,.357,17,19,.895,123
1930,MIN,2023-04-02,105,,POR,L 105-107,240,38,79,.481,27,53,.509,11,26,.423,18,23,.783,105,43,93,.462,34,63,.540,9,30,.300,12,20,.600,107
1931,IND,2023-04-02,105,@,CLE,L 105-115,240,36,83,.434,27,59,.458,9,24,.375,24,29,.828,105,44,90,.489,35,66,.530,9,24,.375,18,26,.692,115
1932,PHI,2023-03-25,105,@,PHO,L 105-125,240,34,78,.436,21,47,.447,13,31,.419,24,27,.889,105,47,93,.505,32,61,.525,15,32,.469,16,19,.842,125
1933,OKC,2023-03-23,105,@,LAC,L 105-127,240,41,93,.441,28,54,.519,13,39,.333,10,11,.909,105,47,84,.560,29,47,.617,18,37,.486,15,20,.750,127
1934,PHI,2023-03-20,105,,CHI,L 105-109 (2OT),290,38,90,.422,28,54,.519,10,36,.278,19,22,.864,105,39,94,.415,32,61,.525,7,33,.212,24,29,.828,109
1935,ORL,2023-03-19,105,@,LAL,L 105-111,240,41,102,.402,31,64,.484,10,38,.263,13,17,.765,105,36,78,.462,23,46,.500,13,32,.406,26,32,.813,111
1936,NYK,2023-03-07,105,,CHO,L 105-112,240,38,89,.427,27,49,.551,11,40,.275,18,24,.750,105,42,85,.494,30,53,.566,12,32,.375,16,21,.762,112
1937,GSW,2023-03-05,105,@,LAL,L 105-113,240,36,91,.396,18,39,.462,18,52,.346,15,18,.833,105,42,95,.442,31,62,.500,11,33,.333,18,22,.818,113
1938,BOS,2023-03-03,105,,BRK,L 105-115,240,41,84,.488,32,55,.582,9,29,.310,14,20,.700,105,40,95,.421,26,51,.510,14,44,.318,21,26,.808,115
1939,PHO,2023-03-01,105,@,CHO,W 105-91,240,42,89,.472,33,64,.516,9,25,.360,12,15,.800,105,32,88,.364,23,55,.418,9,33,.273,18,28,.643,91
1940,POR,2023-02-28,105,@,GSW,L 105-123,240,37,86,.430,25,47,.532,12,39,.308,19,22,.864,105,49,91,.538,37,61,.607,12,30,.400,13,16,.813,123
1941,MEM,2023-02-23,105,@,PHI,L 105-110,240,34,87,.391,27,55,.491,7,32,.219,30,36,.833,105,34,84,.405,21,48,.438,13,36,.361,29,36,.806,110
1942,MIA,2023-02-15,105,@,BRK,L 105-116,240,38,83,.458,30,55,.545,8,28,.286,21,29,.724,105,41,77,.532,24,38,.632,17,39,.436,17,20,.850,116
1943,CHO,2023-02-11,105,,DEN,L 105-119,240,40,85,.471,32,53,.604,8,32,.250,17,29,.586,105,50,99,.505,45,76,.592,5,23,.217,14,17,.824,119
1944,CHI,2023-02-09,105,@,BRK,L 105-116,240,42,91,.462,37,65,.569,5,26,.192,16,21,.762,105,39,91,.429,22,47,.468,17,44,.386,21,25,.840,116
1945,LAC,2023-02-02,105,@,MIL,L 105-106,240,39,95,.411,26,59,.441,13,36,.361,14,20,.700,105,39,90,.433,30,53,.566,9,37,.243,19,27,.704,106
1946,PHI,2023-02-01,105,,ORL,W 105-94,240,34,78,.436,20,43,.465,14,35,.400,23,26,.885,105,33,87,.379,27,49,.551,6,38,.158,22,29,.759,94
1947,DET,2023-01-30,105,@,DAL,L 105-111,240,36,79,.456,22,40,.550,14,39,.359,19,27,.704,105,39,79,.494,29,45,.644,10,34,.294,23,33,.697,111
1948,POR,2023-01-28,105,,TOR,L 105-123,240,40,76,.526,33,52,.635,7,24,.292,18,23,.783,105,48,92,.522,38,62,.613,10,30,.333,17,18,.944,123
1949,ORL,2023-01-27,105,@,MIA,L 105-110,240,33,69,.478,21,35,.600,12,34,.353,27,32,.844,105,39,85,.459,29,52,.558,10,33,.303,22,26,.846,110
1950,NYK,2023-01-24,105,,CLE,W 105-103,240,37,75,.493,20,42,.476,17,33,.515,14,21,.667,105,40,87,.460,28,54,.519,12,33,.364,11,16,.688,103
1951,PHI,2023-01-19,105,@,POR,W 105-95,240,41,81,.506,33,55,.600,8,26,.308,15,19,.789,105,32,85,.376,23,48,.479,9,37,.243,22,29,.759,95
1952,NYK,2023-01-18,105,,WAS,L 105-116,240,40,96,.417,33,70,.471,7,26,.269,18,27,.667,105,42,95,.442,26,53,.491,16,42,.381,16,19,.842,116
1953,ATL,2023-01-11,105,,MIL,L 105-114,240,39,87,.448,28,57,.491,11,30,.367,16,18,.889,105,45,98,.459,27,50,.540,18,48,.375,6,11,.545,114
1954,POR,2023-01-08,105,@,TOR,L 105-117,240,34,76,.447,25,46,.543,9,30,.300,28,37,.757,105,40,91,.440,28,60,.467,12,31,.387,25,29,.862,117
1955,CHO,2022-12-27,105,@,GSW,L 105-110,240,38,92,.413,28,54,.519,10,38,.263,19,25,.760,105,41,95,.432,33,58,.569,8,37,.216,20,24,.833,110
1956,DET,2022-12-23,105,@,ATL,L 105-130,240,37,90,.411,28,57,.491,9,33,.273,22,29,.759,105,49,92,.533,37,58,.638,12,34,.353,20,24,.833,130
1957,CHO,2022-12-21,105,@,LAC,L 105-126,240,37,92,.402,28,61,.459,9,31,.290,22,29,.759,105,41,81,.506,18,32,.563,23,49,.469,21,23,.913,126
1958,DEN,2022-12-20,105,,MEM,W 105-91,240,40,89,.449,30,62,.484,10,27,.370,15,25,.600,105,36,81,.444,31,55,.564,5,26,.192,14,21,.667,91
1959,HOU,2022-12-19,105,,SAS,L 105-124,240,40,94,.426,35,70,.500,5,24,.208,20,31,.645,105,46,83,.554,29,49,.592,17,34,.500,15,19,.789,124
1960,CLE,2022-12-14,105,@,DAL,W 105-90,240,41,78,.526,33,54,.611,8,24,.333,15,19,.789,105,29,74,.392,16,36,.444,13,38,.342,19,26,.731,90
1961,DAL,2022-12-09,105,,MIL,L 105-106,240,41,88,.466,28,48,.583,13,40,.325,10,24,.417,105,38,87,.437,27,55,.491,11,32,.344,19,23,.826,106
1962,MIL,2022-12-03,105,@,CHO,W 105-96,240,39,83,.470,27,51,.529,12,32,.375,15,19,.789,105,34,87,.391,29,63,.460,5,24,.208,23,26,.885,96
1963,TOR,2022-12-02,105,@,BRK,L 105-114,240,38,87,.437,31,63,.492,7,24,.292,22,30,.733,105,44,82,.537,33,50,.660,11,32,.344,15,22,.682,114
1964,CHO,2022-11-28,105,@,BOS,L 105-140,240,42,86,.488,31,57,.544,11,29,.379,10,15,.667,105,55,93,.591,31,41,.756,24,52,.462,6,7,.857,140
1965,NOP,2022-11-28,105,,OKC,W 105-101,240,39,87,.448,30,55,.545,9,32,.281,18,20,.900,105,34,92,.370,22,54,.407,12,38,.316,21,23,.913,101
1966,TOR,2022-11-26,105,,DAL,W 105-100,240,38,88,.432,30,62,.484,8,26,.308,21,26,.808,105,35,73,.479,24,34,.706,11,39,.282,19,24,.792,100
1967,OKC,2022-11-26,105,@,HOU,L 105-118,240,38,97,.392,28,53,.528,10,44,.227,19,23,.826,105,45,86,.523,27,50,.540,18,36,.500,10,14,.714,118
1968,LAL,2022-11-25,105,@,SAS,W 105-94,240,40,83,.482,32,56,.571,8,27,.296,17,20,.850,105,38,100,.380,32,67,.478,6,33,.182,12,16,.750,94
1969,WAS,2022-11-23,105,@,MIA,L 105-113,240,42,89,.472,32,51,.627,10,38,.263,11,19,.579,105,39,93,.419,23,52,.442,16,41,.390,19,22,.864,113
1970,LAL,2022-11-22,105,@,PHO,L 105-115,240,36,85,.424,32,63,.508,4,22,.182,29,35,.829,105,48,102,.471,32,68,.471,16,34,.471,3,5,.600,115
1971,MIN,2022-11-21,105,,MIA,W 105-101,240,37,85,.435,23,38,.605,14,47,.298,17,20,.850,105,35,90,.389,24,52,.462,11,38,.289,20,30,.667,101
1972,ORL,2022-11-14,105,,CHO,L 105-112,240,36,88,.409,22,52,.423,14,36,.389,19,23,.826,105,42,88,.477,35,53,.660,7,35,.200,21,24,.875,112
1973,PHI,2022-11-13,105,,UTA,W 105-98,240,40,83,.482,36,60,.600,4,23,.174,21,26,.808,105,37,94,.394,26,57,.456,11,37,.297,13,23,.565,98
1974,DAL,2022-11-10,105,@,WAS,L 105-113,240,37,86,.430,19,39,.487,18,47,.383,13,21,.619,105,41,84,.488,29,54,.537,12,30,.400,19,20,.950,113
1975,POR,2022-11-09,105,@,CHO,W 105-95,240,40,75,.533,29,41,.707,11,34,.324,14,25,.560,105,34,91,.374,24,51,.471,10,40,.250,17,24,.708,95
1976,GSW,2022-11-04,105,@,NOP,L 105-114,240,35,71,.493,23,39,.590,12,32,.375,23,25,.920,105,41,81,.506,29,52,.558,12,29,.414,20,29,.690,114
1977,MEM,2022-10-31,105,@,UTA,L 105-121,240,38,92,.413,32,66,.485,6,26,.231,23,42,.548,105,42,89,.472,23,42,.548,19,47,.404,18,22,.818,121
1978,ORL,2022-10-30,105,@,DAL,L 105-114,240,37,81,.457,26,52,.500,11,29,.379,20,27,.741,105,41,83,.494,30,48,.625,11,35,.314,21,28,.750,114
1979,GSW,2022-10-25,105,@,PHO,L 105-134,240,41,91,.451,31,56,.554,10,35,.286,13,17,.765,105,47,92,.511,35,63,.556,12,29,.414,28,34,.824,134
1980,PHI,2022-10-22,105,,SAS,L 105-114,240,37,84,.440,27,53,.509,10,31,.323,21,28,.750,105,43,89,.483,27,51,.529,16,38,.421,12,15,.800,114
1981,HOU,2022-10-22,105,@,MIL,L 105-125,240,36,93,.387,20,56,.357,16,37,.432,17,22,.773,105,48,85,.565,32,54,.593,16,31,.516,13,21,.619,125
1982,TOR,2022-10-21,105,@,BRK,L 105-109,240,41,84,.488,30,56,.536,11,28,.393,12,18,.667,105,38,80,.475,25,45,.556,13,35,.371,20,29,.690,109
1983,CLE,2022-10-19,105,@,TOR,L 105-108,240,38,77,.494,28,49,.571,10,28,.357,19,23,.826,105,36,86,.419,23,56,.411,13,30,.433,23,32,.719,108
1984,DAL,2022-10-19,105,@,PHO,L 105-107,240,35,75,.467,21,40,.525,14,35,.400,21,34,.618,105,40,85,.471,32,63,.508,8,22,.364,19,22,.864,107
1985,PHI,2023-04-02,104,@,MIL,L 104-117,240,40,87,.460,28,51,.549,12,36,.333,12,13,.923,104,46,80,.575,36,52,.692,10,28,.357,15,21,.714,117
1986,IND,2023-03-27,104,,DAL,L 104-127,240,39,93,.419,31,65,.477,8,28,.286,18,23,.783,104,47,83,.566,29,46,.630,18,37,.486,15,17,.882,127
1987,WAS,2023-03-26,104,@,TOR,L 104-114,240,38,86,.442,22,50,.440,16,36,.444,12,20,.600,104,45,98,.459,34,67,.507,11,31,.355,13,16,.813,114
1988,DAL,2023-03-26,104,@,CHO,L 104-110,240,32,84,.381,13,35,.371,19,49,.388,21,22,.955,104,39,88,.443,27,59,.458,12,29,.414,20,24,.833,110
1989,WAS,2023-03-22,104,,DEN,L 104-118,240,44,87,.506,40,61,.656,4,26,.154,12,16,.750,104,42,83,.506,27,51,.529,15,32,.469,19,21,.905,118
1990,BOS,2023-03-15,104,@,MIN,W 104-102,240,34,84,.405,22,44,.500,12,40,.300,24,30,.800,104,37,84,.440,25,48,.521,12,36,.333,16,22,.727,102
1991,CHO,2023-03-14,104,,CLE,L 104-120,240,43,76,.566,37,53,.698,6,23,.261,12,15,.800,104,45,88,.511,31,58,.534,14,30,.467,16,19,.842,120
1992,PHO,2023-03-14,104,,MIL,L 104-116,240,41,95,.432,33,72,.458,8,23,.348,14,16,.875,104,40,85,.471,28,46,.609,12,39,.308,24,37,.649,116
1993,MEM,2023-03-13,104,@,DAL,W 104-88,240,38,83,.458,26,46,.565,12,37,.324,16,19,.842,104,35,90,.389,23,44,.523,12,46,.261,6,8,.750,88
1994,CLE,2023-03-08,104,@,MIA,W 104-100,240,39,80,.488,30,52,.577,9,28,.321,17,19,.895,104,35,70,.500,27,41,.659,8,29,.276,22,29,.759,100
1995,DET,2023-03-06,104,,POR,L 104-110,240,40,86,.465,30,54,.556,10,32,.313,14,20,.700,104,38,78,.487,23,45,.511,15,33,.455,19,25,.760,110
1996,CHI,2023-03-03,104,,PHO,L 104-125,240,39,83,.470,32,60,.533,7,23,.304,19,25,.760,104,42,84,.500,22,37,.595,20,47,.426,21,25,.840,125
1997,TOR,2023-02-28,104,,CHI,W 104-98,240,38,94,.404,23,52,.442,15,42,.357,13,19,.684,104,37,71,.521,27,46,.587,10,25,.400,14,17,.824,98
1998,BRK,2023-02-28,104,,MIL,L 104-118,240,36,83,.434,24,47,.511,12,36,.333,20,25,.800,104,50,102,.490,36,65,.554,14,37,.378,4,12,.333,118
1999,MIN,2023-02-26,104,@,GSW,L 104-109,240,38,90,.422,21,45,.467,17,45,.378,11,21,.524,104,39,91,.429,24,49,.490,15,42,.357,16,22,.727,109
2000,MIL,2023-02-26,104,,PHO,W 104-101,240,38,87,.437,25,42,.595,13,45,.289,15,21,.714,104,40,95,.421,32,71,.451,8,24,.333,13,22,.591,101
2001,HOU,2023-02-13,104,@,PHI,L 104-123,240,35,86,.407,29,62,.468,6,24,.250,28,31,.903,104,46,82,.561,31,48,.646,15,34,.441,16,17,.941,123
2002,IND,2023-02-10,104,,PHO,L 104-117,240,36,85,.424,25,46,.543,11,39,.282,21,28,.750,104,43,93,.462,33,60,.550,10,33,.303,21,24,.875,117
2003,DEN,2023-02-09,104,@,ORL,L 104-115,240,39,84,.464,29,51,.569,10,33,.303,16,24,.667,104,47,97,.485,38,70,.543,9,27,.333,12,19,.632,115
2004,CHO,2023-02-08,104,@,WAS,L 104-118,240,39,93,.419,30,62,.484,9,31,.290,17,21,.810,104,44,87,.506,29,50,.580,15,37,.405,15,17,.882,118
2005,LAC,2023-02-08,104,,DAL,L 104-110,240,38,86,.442,26,53,.491,12,33,.364,16,21,.762,104,41,78,.526,24,43,.558,17,35,.486,11,17,.647,110
2006,MEM,2023-02-07,104,,CHI,W 104-89,240,39,81,.481,28,48,.583,11,33,.333,15,21,.714,104,32,87,.368,25,52,.481,7,35,.200,18,27,.667,89
2007,SAS,2023-02-06,104,@,CHI,L 104-128,240,40,90,.444,32,64,.500,8,26,.308,16,17,.941,104,50,89,.562,44,67,.657,6,22,.273,22,25,.880,128
2008,SAC,2023-02-05,104,@,NOP,L 104-136,240,35,82,.427,24,40,.600,11,42,.262,23,27,.852,104,48,85,.565,34,59,.576,14,26,.538,26,34,.765,136
2009,SAC,2023-02-03,104,@,IND,L 104-107,240,37,86,.430,24,48,.500,13,38,.342,17,20,.850,104,40,89,.449,23,48,.479,17,41,.415,10,14,.714,107
2010,MIA,2023-02-02,104,@,NYK,L 104-106,240,39,87,.448,26,51,.510,13,36,.361,13,16,.813,104,40,83,.482,28,47,.596,12,36,.333,14,18,.778,106
2011,LAL,2023-01-30,104,@,BRK,L 104-121,240,35,89,.393,24,60,.400,11,29,.379,23,37,.622,104,45,95,.474,29,54,.537,16,41,.390,15,19,.789,121
2012,SAS,2023-01-25,104,@,LAL,L 104-113,240,40,106,.377,32,72,.444,8,34,.235,16,18,.889,104,40,90,.444,30,57,.526,10,33,.303,23,30,.767,113
2013,TOR,2023-01-21,104,,BOS,L 104-106,240,46,86,.535,39,67,.582,7,19,.368,5,7,.714,104,38,85,.447,22,50,.440,16,35,.457,14,15,.933,106
2014,HOU,2023-01-21,104,@,MIN,L 104-113,240,38,79,.481,29,55,.527,9,24,.375,19,33,.576,104,38,83,.458,21,42,.500,17,41,.415,20,24,.833,113
2015,DET,2023-01-15,104,,NYK,L 104-117,240,37,83,.446,19,39,.487,18,44,.409,12,15,.800,104,40,88,.455,28,58,.483,12,30,.400,25,31,.806,117
2016,MIN,2023-01-08,104,@,HOU,W 104-96,240,38,80,.475,28,52,.538,10,28,.357,18,22,.818,104,38,89,.427,27,53,.509,11,36,.306,9,15,.600,96
2017,MIA,2023-01-06,104,@,PHO,W 104-96,240,33,78,.423,21,40,.525,12,38,.316,26,31,.839,104,34,82,.415,28,59,.475,6,23,.261,22,25,.880,96
2018,MIL,2023-01-04,104,@,TOR,W 104-101 (OT),265,35,88,.398,22,49,.449,13,39,.333,21,30,.700,104,38,116,.328,29,70,.414,9,46,.196,16,20,.800,101
2019,MIN,2022-12-31,104,,DET,L 104-116,240,36,83,.434,26,49,.531,10,34,.294,22,26,.846,104,43,89,.483,33,62,.532,10,27,.370,20,28,.714,116
2020,PHO,2022-12-30,104,@,TOR,L 104-113,240,35,71,.493,21,41,.512,14,30,.467,20,23,.870,104,40,81,.494,29,48,.604,11,33,.333,22,26,.846,113
2021,DAL,2022-12-21,104,@,MIN,W 104-99,240,34,75,.453,21,36,.583,13,39,.333,23,27,.852,104,42,85,.494,34,55,.618,8,30,.267,7,10,.700,99
2022,PHI,2022-12-19,104,,TOR,W 104-101 (OT),265,32,80,.400,17,38,.447,15,42,.357,25,27,.926,104,37,88,.420,26,48,.542,11,40,.275,16,20,.800,101
2023,LAL,2022-12-19,104,@,PHO,L 104-130,240,39,87,.448,27,59,.458,12,28,.429,14,17,.824,104,46,93,.495,26,54,.481,20,39,.513,18,24,.750,130
2024,NOP,2022-12-07,104,,DET,W 104-98,240,39,85,.459,31,58,.534,8,27,.296,18,23,.783,104,35,90,.389,20,48,.417,15,42,.357,13,16,.813,98
2025,GSW,2022-12-05,104,,IND,L 104-112,240,38,94,.404,25,50,.500,13,44,.295,15,19,.789,104,43,90,.478,28,51,.549,15,39,.385,11,18,.611,112
2026,PHI,2022-11-28,104,,ATL,W 104-101,240,39,86,.453,29,58,.500,10,28,.357,16,18,.889,104,37,74,.500,25,47,.532,12,27,.444,15,22,.682,101
2027,LAC,2022-11-25,104,,DEN,L 104-114,240,37,68,.544,26,46,.565,11,22,.500,19,34,.559,104,44,89,.494,34,59,.576,10,30,.333,16,23,.696,114
2028,SAC,2022-11-25,104,@,BOS,L 104-122,240,36,87,.414,27,51,.529,9,36,.250,23,26,.885,104,41,83,.494,25,46,.543,16,37,.432,24,27,.889,122
2029,MIA,2022-11-16,104,@,TOR,L 104-112,240,36,66,.545,23,31,.742,13,35,.371,19,22,.864,104,44,86,.512,37,60,.617,7,26,.269,17,22,.773,112
2030,TOR,2022-11-12,104,@,IND,L 104-118,240,37,94,.394,30,59,.508,7,35,.200,23,29,.793,104,41,82,.500,22,39,.564,19,43,.442,17,23,.739,118
2031,ATL,2022-11-10,104,,PHI,W 104-95,240,39,88,.443,33,62,.532,6,26,.231,20,23,.870,104,32,83,.386,26,53,.491,6,30,.200,25,30,.833,95
2032,CHI,2022-11-06,104,@,TOR,L 104-113,240,40,88,.455,27,52,.519,13,36,.361,11,13,.846,104,44,103,.427,34,66,.515,10,37,.270,15,20,.750,113
2033,PHI,2022-11-04,104,,NYK,L 104-106,240,37,98,.378,24,51,.471,13,47,.277,17,21,.810,104,37,80,.463,28,47,.596,9,33,.273,23,27,.852,106
2034,LAL,2022-10-23,104,,POR,L 104-106,240,41,92,.446,35,59,.593,6,33,.182,16,20,.800,104,37,84,.440,27,57,.474,10,27,.370,22,27,.815,106
2035,MIA,2022-10-21,104,,BOS,L 104-111,240,42,92,.457,34,66,.515,8,26,.308,12,15,.800,104,41,79,.519,27,46,.587,14,33,.424,15,15,1.000,111
2036,CHI,2023-04-09,103,,DET,W 103-81,240,40,95,.421,34,65,.523,6,30,.200,17,22,.773,103,31,85,.365,22,52,.423,9,33,.273,10,13,.769,81
2037,DEN,2023-04-04,103,@,HOU,L 103-124,240,41,87,.471,30,51,.588,11,36,.306,10,18,.556,103,47,102,.461,35,71,.493,12,31,.387,18,24,.750,124
2038,PHI,2023-04-04,103,,BOS,W 103-101,240,39,78,.500,28,49,.571,11,29,.379,14,16,.875,103,38,91,.418,23,46,.500,15,45,.333,10,16,.625,101
2039,NOP,2023-04-04,103,,SAC,L 103-121,240,37,84,.440,30,64,.469,7,20,.350,22,27,.815,103,46,91,.505,29,49,.592,17,42,.405,12,15,.800,121
2040,UTA,2023-03-27,103,,PHO,L 103-117,240,38,86,.442,29,50,.580,9,36,.250,18,27,.667,103,43,101,.426,32,65,.492,11,36,.306,20,22,.909,117
2041,DET,2023-03-09,103,,CHO,L 103-113,240,40,89,.449,33,68,.485,7,21,.333,16,20,.800,103,43,86,.500,35,62,.565,8,24,.333,19,32,.594,113
2042,MEM,2023-03-07,103,@,LAL,L 103-112,240,36,93,.387,27,56,.482,9,37,.243,22,29,.759,103,41,90,.456,34,62,.548,7,28,.250,23,29,.793,112
2043,UTA,2023-03-03,103,@,OKC,L 103-130,240,38,78,.487,29,49,.592,9,29,.310,18,23,.783,103,52,104,.500,35,61,.574,17,43,.395,9,14,.643,130
2044,MIA,2023-02-25,103,@,CHO,L 103-108,240,32,80,.400,21,44,.477,11,36,.306,28,34,.824,103,38,88,.432,28,57,.491,10,31,.323,22,27,.815,108
2045,NOP,2023-02-13,103,@,OKC,W 103-100,240,39,74,.527,30,44,.682,9,30,.300,16,18,.889,103,38,90,.422,29,57,.509,9,33,.273,15,18,.833,100
2046,ORL,2023-02-11,103,,MIA,L 103-107 (OT),265,37,87,.425,26,58,.448,11,29,.379,18,23,.783,103,37,85,.435,25,46,.543,12,39,.308,21,23,.913,107
2047,GSW,2023-02-11,103,,LAL,L 103-109,240,40,96,.417,28,52,.538,12,44,.273,11,12,.917,103,40,89,.449,32,64,.500,8,25,.320,21,26,.808,109
2048,MEM,2023-02-05,103,,TOR,L 103-106,240,38,78,.487,28,51,.549,10,27,.370,17,23,.739,103,44,101,.436,33,65,.508,11,36,.306,7,12,.583,106
2049,IND,2023-02-05,103,,CLE,L 103-122,240,40,92,.435,32,60,.533,8,32,.250,15,22,.682,103,46,88,.523,31,51,.608,15,37,.405,15,16,.938,122
2050,CHI,2023-01-31,103,,LAC,L 103-108,240,38,77,.494,26,53,.491,12,24,.500,15,21,.714,103,37,93,.398,25,49,.510,12,44,.273,22,26,.846,108
2051,NOP,2023-01-28,103,,WAS,L 103-113,240,39,92,.424,31,63,.492,8,29,.276,17,19,.895,103,40,88,.455,29,52,.558,11,36,.306,22,29,.759,113
2052,HOU,2023-01-25,103,,WAS,L 103-108,240,42,97,.433,37,69,.536,5,28,.179,14,20,.700,103,39,98,.398,27,60,.450,12,38,.316,18,23,.783,108
2053,CLE,2023-01-24,103,@,NYK,L 103-105,240,40,87,.460,28,54,.519,12,33,.364,11,16,.688,103,37,75,.493,20,42,.476,17,33,.515,14,21,.667,105
2054,LAC,2023-01-18,103,@,UTA,L 103-126,240,37,92,.402,22,58,.379,15,34,.441,14,21,.667,103,45,87,.517,26,55,.473,19,32,.594,17,22,.773,126
2055,NOP,2023-01-16,103,@,CLE,L 103-113,240,38,75,.507,28,48,.583,10,27,.370,17,22,.773,103,39,80,.488,30,52,.577,9,28,.321,26,33,.788,113
