Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
974,DET,2019-11-02,113,,BRK,W 113-109,240,41,91,.451,33,64,.516,8,27,.296,23,29,.793,113,43,93,.462,33,61,.541,10,32,.313,13,17,.765,109
975,DET,2019-10-30,113,@,TOR,L 113-125,240,41,88,.466,27,58,.466,14,30,.467,17,23,.739,113,51,86,.593,38,59,.644,13,27,.481,10,12,.833,125
976,SAS,2019-10-28,113,,POR,W 113-110,240,41,85,.482,34,63,.540,7,22,.318,24,32,.750,113,39,100,.390,29,67,.433,10,33,.303,22,27,.815,110
977,UTA,2019-10-26,113,,SAC,W 113-81,240,44,78,.564,26,41,.634,18,37,.486,7,12,.583,113,30,81,.370,23,55,.418,7,26,.269,14,17,.824,81
978,BRK,2019-10-25,113,,NYK,W 113-109,240,37,78,.474,21,41,.512,16,37,.432,23,34,.676,113,38,81,.469,21,56,.375,17,25,.680,16,28,.571,109
979,SAS,2020-08-13,112,@,UTA,L 112-118,240,39,79,.494,29,59,.492,10,20,.500,24,36,.667,112,47,101,.465,32,55,.582,15,46,.326,9,10,.900,118
980,SAC,2020-08-11,112,,NOP,W 112-106,240,43,88,.489,32,62,.516,11,26,.423,15,16,.938,112,42,82,.512,35,58,.603,7,24,.292,15,19,.789,106
981,SAC,2020-08-09,112,,HOU,L 112-129,240,41,87,.471,31,50,.620,10,37,.270,20,23,.870,112,43,91,.473,25,34,.735,18,57,.316,25,30,.833,129
982,MIA,2020-08-08,112,,PHO,L 112-119,240,41,84,.488,30,48,.625,11,36,.306,19,22,.864,112,44,92,.478,32,60,.533,12,32,.375,19,20,.950,119
983,MIA,2020-08-04,112,,BOS,W 112-106,240,34,77,.442,19,34,.559,15,43,.349,29,39,.744,112,37,85,.435,27,52,.519,10,33,.303,22,27,.815,106
984,BOS,2020-07-31,112,@,MIL,L 112-119,240,37,91,.407,26,54,.481,11,37,.297,27,34,.794,112,39,84,.464,26,43,.605,13,41,.317,28,34,.824,119
985,WAS,2020-07-31,112,,PHO,L 112-125,240,42,91,.462,34,69,.493,8,22,.364,20,23,.870,112,42,80,.525,31,48,.646,11,32,.344,30,32,.938,125
986,IND,2020-03-08,112,@,DAL,W 112-109,240,46,88,.523,38,65,.585,8,23,.348,12,18,.667,112,39,91,.429,25,48,.521,14,43,.326,17,25,.680,109
987,LAL,2020-03-08,112,@,LAC,W 112-103,240,39,87,.448,29,52,.558,10,35,.286,24,28,.857,112,34,86,.395,27,55,.491,7,31,.226,28,37,.757,103
988,ATL,2020-03-06,112,@,WAS,L 112-118,240,46,86,.535,34,54,.630,12,32,.375,8,12,.667,112,36,76,.474,21,45,.467,15,31,.484,31,35,.886,118
989,CHO,2020-03-05,112,,DEN,L 112-114,240,38,77,.494,25,44,.568,13,33,.394,23,28,.821,112,44,83,.530,36,57,.632,8,26,.308,18,20,.900,114
990,UTA,2020-03-04,112,@,NYK,W 112-104,240,41,81,.506,31,45,.689,10,36,.278,20,25,.800,112,41,85,.482,34,65,.523,7,20,.350,15,18,.833,104
991,BOS,2020-03-04,112,@,CLE,W 112-106,240,40,86,.465,29,56,.518,11,30,.367,21,26,.808,112,39,89,.438,26,51,.510,13,38,.342,15,20,.750,106
992,OKC,2020-02-27,112,,SAC,W 112-108,240,41,84,.488,32,58,.552,9,26,.346,21,29,.724,112,41,91,.451,29,56,.518,12,35,.343,14,14,1.000,108
993,MEM,2020-02-26,112,@,HOU,L 112-140,240,43,108,.398,30,69,.435,13,39,.333,13,21,.619,112,52,93,.559,29,43,.674,23,50,.460,13,15,.867,140
994,SAC,2020-02-25,112,@,GSW,W 112-94,240,40,76,.526,27,46,.587,13,30,.433,19,34,.559,112,35,79,.443,31,51,.608,4,28,.143,20,24,.833,94
995,NYK,2020-02-24,112,@,HOU,L 112-123,240,40,91,.440,29,62,.468,11,29,.379,21,30,.700,112,43,86,.500,27,38,.711,16,48,.333,21,31,.677,123
996,ATL,2020-02-24,112,@,PHI,L 112-129,240,40,97,.412,32,59,.542,8,38,.211,24,27,.889,112,45,88,.511,33,58,.569,12,30,.400,27,30,.900,129
997,BOS,2020-02-23,112,@,LAL,L 112-114,240,38,83,.458,25,49,.510,13,34,.382,23,30,.767,112,39,86,.453,28,52,.538,11,34,.324,25,37,.676,114
998,SAC,2020-02-22,112,@,LAC,W 112-103,240,40,89,.449,28,58,.483,12,31,.387,20,26,.769,112,34,87,.391,24,57,.421,10,30,.333,25,29,.862,103
999,PHO,2020-02-22,112,@,CHI,W 112-104,240,38,86,.442,28,56,.500,10,30,.333,26,31,.839,112,36,83,.434,22,45,.489,14,38,.368,18,21,.857,104
1000,PHI,2020-02-20,112,,BRK,W 112-104 (OT),265,38,86,.442,34,64,.531,4,22,.182,32,35,.914,112,36,102,.353,26,68,.382,10,34,.294,22,28,.786,104
1001,DET,2020-02-12,112,@,ORL,L 112-116 (OT),265,40,92,.435,22,47,.468,18,45,.400,14,15,.933,112,44,96,.458,32,60,.533,12,36,.333,16,18,.889,116
1002,PHO,2020-02-12,112,,GSW,W 112-106,240,42,91,.462,28,54,.519,14,37,.378,14,15,.933,112,39,77,.506,28,46,.609,11,31,.355,17,19,.895,106
1003,BOS,2020-02-09,112,@,OKC,W 112-111,240,38,84,.452,22,48,.458,16,36,.444,20,27,.741,112,39,86,.453,28,59,.475,11,27,.407,22,29,.759,111
1004,BOS,2020-02-07,112,,ATL,W 112-107,240,37,86,.430,21,49,.429,16,37,.432,22,27,.815,112,35,86,.407,22,47,.468,13,39,.333,24,26,.923,107
1005,MIL,2020-02-06,112,,PHI,W 112-101,240,44,94,.468,32,57,.561,12,37,.324,12,18,.667,112,37,99,.374,18,54,.333,19,45,.422,8,14,.571,101
1006,ORL,2020-02-03,112,@,CHO,W 112-100,240,43,80,.538,27,46,.587,16,34,.471,10,17,.588,112,41,89,.461,32,58,.552,9,31,.290,9,14,.643,100
1007,DAL,2020-02-03,112,@,IND,W 112-103,240,36,86,.419,18,41,.439,18,45,.400,22,23,.957,112,44,96,.458,37,62,.597,7,34,.206,8,11,.727,103
1008,CLE,2020-02-01,112,,GSW,L 112-131,240,41,95,.432,25,51,.490,16,44,.364,14,14,1.000,112,48,90,.533,30,55,.545,18,35,.514,17,19,.895,131
1009,HOU,2020-01-29,112,@,POR,L 112-125,240,40,94,.426,23,47,.489,17,47,.362,15,18,.833,112,46,89,.517,33,53,.623,13,36,.361,20,27,.741,125
1010,LAC,2020-01-26,112,@,ORL,W 112-97,240,37,79,.468,24,49,.490,13,30,.433,25,29,.862,112,34,95,.358,27,63,.429,7,32,.219,22,32,.688,97
1011,UTA,2020-01-25,112,,DAL,W 112-107,240,40,91,.440,25,48,.521,15,43,.349,17,22,.773,112,42,97,.433,26,56,.464,16,41,.390,7,13,.538,107
1012,NYK,2020-01-24,112,,TOR,L 112-118,240,42,85,.494,29,49,.592,13,36,.361,15,21,.714,112,41,81,.506,24,46,.522,17,35,.486,19,23,.826,118
1013,DET,2020-01-24,112,,MEM,L 112-125,240,39,91,.429,28,59,.475,11,32,.344,23,31,.742,112,43,79,.544,32,57,.561,11,22,.500,28,31,.903,125
1014,CLE,2020-01-23,112,,WAS,L 112-124,240,44,96,.458,33,63,.524,11,33,.333,13,17,.765,112,47,85,.553,31,49,.633,16,36,.444,14,18,.778,124
1015,IND,2020-01-22,112,@,PHO,W 112-87,240,45,84,.536,36,64,.563,9,20,.450,13,20,.650,112,30,84,.357,26,64,.406,4,20,.200,23,26,.885,87
1016,OKC,2020-01-20,112,@,HOU,W 112-107,240,40,92,.435,28,60,.467,12,32,.375,20,26,.769,112,43,97,.443,34,52,.654,9,45,.200,12,17,.706,107
1017,MIN,2020-01-18,112,,TOR,L 112-122,240,38,94,.404,24,44,.545,14,50,.280,22,27,.815,112,47,91,.516,34,56,.607,13,35,.371,15,17,.882,122
1018,POR,2020-01-17,112,@,DAL,L 112-120,240,44,85,.518,35,55,.636,9,30,.300,15,22,.682,112,39,89,.438,19,42,.452,20,47,.426,22,28,.786,120
1019,CHO,2020-01-13,112,@,POR,L 112-115,240,40,90,.444,22,52,.423,18,38,.474,14,18,.778,112,42,83,.506,26,46,.565,16,37,.432,15,19,.789,115
1020,SAC,2020-01-13,112,,ORL,L 112-114,240,45,87,.517,33,56,.589,12,31,.387,10,11,.909,112,40,92,.435,31,63,.492,9,29,.310,25,30,.833,114
1021,DET,2020-01-09,112,,CLE,L 112-115 (OT),265,48,98,.490,42,78,.538,6,20,.300,10,16,.625,112,48,91,.527,43,71,.606,5,20,.250,14,20,.700,115
1022,TOR,2020-01-08,112,@,CHO,W 112-110 (OT),265,42,94,.447,28,58,.483,14,36,.389,14,20,.700,112,38,86,.442,23,49,.469,15,37,.405,19,26,.731,110
1023,MIN,2020-01-07,112,@,MEM,L 112-119,240,40,90,.444,25,43,.581,15,47,.319,17,21,.810,112,46,89,.517,38,61,.623,8,28,.286,19,21,.905,119
1024,NYK,2020-01-03,112,@,PHO,L 112-120,240,41,92,.446,31,55,.564,10,37,.270,20,30,.667,112,42,90,.467,32,62,.516,10,28,.357,26,33,.788,120
1025,DET,2020-01-02,112,@,LAC,L 112-126,240,40,94,.426,33,61,.541,7,33,.212,25,35,.714,112,50,92,.543,39,64,.609,11,28,.393,15,21,.714,126
1026,HOU,2019-12-29,112,@,NOP,L 112-127,240,42,81,.519,27,42,.643,15,39,.385,13,20,.650,112,50,102,.490,32,58,.552,18,44,.409,9,13,.692,127
1027,PHO,2019-12-28,112,@,SAC,W 112-110,240,45,86,.523,36,60,.600,9,26,.346,13,15,.867,112,41,84,.488,29,53,.547,12,31,.387,16,24,.667,110
1028,IND,2019-12-27,112,@,MIA,L 112-113,240,44,90,.489,30,59,.508,14,31,.452,10,12,.833,112,40,89,.449,24,51,.471,16,38,.421,17,19,.895,113
1029,MIL,2019-12-27,112,@,ATL,W 112-86,240,46,91,.505,35,63,.556,11,28,.393,9,13,.692,112,33,91,.363,21,50,.420,12,41,.293,8,14,.571,86
1030,NOP,2019-12-25,112,@,DEN,W 112-100,240,41,90,.456,23,47,.489,18,43,.419,12,12,1.000,112,37,92,.402,25,55,.455,12,37,.324,14,18,.778,100
1031,LAC,2019-12-22,112,@,OKC,L 112-118,240,40,86,.465,29,59,.492,11,27,.407,21,24,.875,112,46,97,.474,37,70,.529,9,27,.333,17,20,.850,118
1032,ATL,2019-12-21,112,@,BRK,L 112-122,240,39,105,.371,28,57,.491,11,48,.229,23,27,.852,112,46,100,.460,35,70,.500,11,30,.367,19,28,.679,122
1033,GSW,2019-12-18,112,@,POR,L 112-122,240,41,103,.398,25,65,.385,16,38,.421,14,23,.609,112,44,97,.454,35,66,.530,9,31,.290,25,28,.893,122
1034,TOR,2019-12-18,112,@,DET,W 112-99,240,39,91,.429,26,56,.464,13,35,.371,21,24,.875,112,39,87,.448,33,52,.635,6,35,.171,15,22,.682,99
1035,NOP,2019-12-11,112,@,MIL,L 112-127,240,39,88,.443,23,43,.535,16,45,.356,18,22,.818,112,50,93,.538,31,54,.574,19,39,.487,8,9,.889,127
1036,LAC,2019-12-11,112,@,TOR,W 112-92,240,38,86,.442,26,46,.565,12,40,.300,24,27,.889,112,31,88,.352,23,52,.442,8,36,.222,22,25,.880,92
1037,MEM,2019-12-07,112,@,UTA,L 112-126,240,43,81,.531,33,46,.717,10,35,.286,16,25,.640,112,45,80,.563,26,46,.565,19,34,.559,17,18,.944,126
1038,MIA,2019-12-06,112,,WAS,W 112-103,240,42,86,.488,32,58,.552,10,28,.357,18,24,.750,112,39,91,.429,27,52,.519,12,39,.308,13,14,.929,103
1039,BOS,2019-12-04,112,,MIA,W 112-93,240,35,79,.443,19,38,.500,16,41,.390,26,32,.813,112,34,77,.442,20,39,.513,14,38,.368,11,17,.647,93
1040,BRK,2019-11-29,112,,BOS,W 112-107,240,43,93,.462,26,52,.500,17,41,.415,9,13,.692,112,41,93,.441,32,65,.492,9,28,.321,16,21,.762,107
1041,LAL,2019-11-19,112,,OKC,W 112-107,240,43,89,.483,29,58,.500,14,31,.452,12,19,.632,112,38,80,.475,29,52,.558,9,28,.321,22,25,.880,107
1042,MIN,2019-11-18,112,@,UTA,W 112-102,240,41,89,.461,27,51,.529,14,38,.368,16,19,.842,112,35,96,.365,23,65,.354,12,31,.387,20,26,.769,102
1043,ATL,2019-11-14,112,@,PHO,L 112-128,240,40,91,.440,32,60,.533,8,31,.258,24,30,.800,112,41,85,.482,26,46,.565,15,39,.385,31,38,.816,128
1044,ORL,2019-11-13,112,,PHI,W 112-97,240,38,86,.442,28,54,.519,10,32,.313,26,34,.765,112,40,91,.440,32,61,.525,8,30,.267,9,13,.692,97
1045,BRK,2019-11-10,112,@,PHO,L 112-138,240,44,91,.484,36,57,.632,8,34,.235,16,17,.941,112,52,99,.525,33,57,.579,19,42,.452,15,19,.789,138
1046,IND,2019-11-08,112,,DET,W 112-106,240,43,83,.518,39,68,.574,4,15,.267,22,25,.880,112,39,86,.453,26,53,.491,13,33,.394,15,18,.833,106
1047,OKC,2019-11-07,112,@,SAS,L 112-121,240,42,80,.525,32,59,.542,10,21,.476,18,24,.750,112,51,94,.543,42,74,.568,9,20,.450,10,11,.909,121
1048,GSW,2019-11-06,112,@,HOU,L 112-129,240,38,96,.396,25,63,.397,13,33,.394,23,28,.821,112,48,97,.495,27,52,.519,21,45,.467,12,19,.632,129
1049,CHI,2019-11-05,112,,LAL,L 112-118,240,43,85,.506,29,53,.547,14,32,.438,12,23,.522,112,45,92,.489,34,59,.576,11,33,.333,17,24,.708,118
1050,CHI,2019-11-01,112,,DET,W 112-106,240,39,89,.438,23,49,.469,16,40,.400,18,23,.783,112,41,85,.482,35,56,.625,6,29,.207,18,24,.750,106
1051,MIA,2019-10-29,112,,ATL,W 112-97,240,33,73,.452,20,42,.476,13,31,.419,33,45,.733,112,35,83,.422,24,44,.545,11,39,.282,16,24,.667,97
1052,CLE,2019-10-28,112,@,MIL,L 112-129,240,45,100,.450,33,61,.541,12,39,.308,10,12,.833,112,48,92,.522,31,54,.574,17,38,.447,16,24,.667,129
1053,OKC,2019-10-28,112,@,HOU,L 112-116,240,41,94,.436,28,59,.475,13,35,.371,17,24,.708,112,39,90,.433,29,46,.630,10,44,.227,28,33,.848,116
1054,SAC,2019-10-25,112,,POR,L 112-122,240,37,87,.425,22,50,.440,15,37,.405,23,27,.852,112,46,85,.541,35,55,.636,11,30,.367,19,22,.864,122
1055,BOS,2019-10-25,112,,TOR,W 112-106,240,42,109,.385,29,71,.408,13,38,.342,15,16,.938,112,37,78,.474,19,42,.452,18,36,.500,14,17,.824,106
1056,LAC,2019-10-22,112,,LAL,W 112-102,240,42,81,.519,31,50,.620,11,31,.355,17,24,.708,112,37,85,.435,24,52,.462,13,33,.394,15,21,.714,102
1057,DEN,2020-08-12,111,,LAC,L 111-124,240,43,87,.494,30,52,.577,13,35,.371,12,19,.632,111,46,85,.541,32,48,.667,14,37,.378,18,23,.783,124
1058,LAL,2020-08-08,111,@,IND,L 111-116,240,42,100,.420,29,61,.475,13,39,.333,14,19,.737,111,44,84,.524,29,51,.569,15,33,.455,13,14,.929,116
1059,UTA,2020-08-07,111,@,SAS,L 111-119,240,38,91,.418,22,54,.407,16,37,.432,19,24,.792,111,45,89,.506,36,67,.537,9,22,.409,20,26,.769,119
1060,DAL,2020-08-06,111,,LAC,L 111-126,240,39,87,.448,22,39,.564,17,48,.354,16,21,.762,111,50,92,.543,36,61,.590,14,31,.452,12,15,.800,126
1061,IND,2020-08-03,111,@,WAS,W 111-100,240,44,92,.478,37,66,.561,7,26,.269,16,16,1.000,111,41,94,.436,30,64,.469,11,30,.367,7,13,.538,100
1062,IND,2020-03-10,111,,BOS,L 111-114,240,46,93,.495,37,69,.536,9,24,.375,10,11,.909,111,41,93,.441,28,56,.500,13,37,.351,19,22,.864,114
1063,MIN,2020-03-10,111,@,HOU,L 111-117,240,40,83,.482,26,48,.542,14,35,.400,17,23,.739,111,41,80,.513,26,42,.619,15,38,.395,20,26,.769,117
1064,POR,2020-03-07,111,,SAC,L 111-123,240,42,89,.472,32,50,.640,10,39,.256,17,26,.654,111,41,85,.482,20,46,.435,21,39,.538,20,23,.870,123
1065,UTA,2020-03-07,111,@,DET,W 111-105,240,40,77,.519,30,44,.682,10,33,.303,21,28,.750,111,40,86,.465,31,56,.554,9,30,.300,16,22,.727,105
1066,SAS,2020-03-02,111,,IND,L 111-116,240,40,77,.519,24,45,.533,16,32,.500,15,19,.789,111,39,78,.500,24,47,.511,15,31,.484,23,26,.885,116
1067,DAL,2020-03-01,111,@,MIN,W 111-91,240,44,94,.468,33,54,.611,11,40,.275,12,19,.632,111,36,99,.364,23,57,.404,13,42,.310,6,15,.400,91
1068,HOU,2020-02-29,111,@,BOS,W 111-110 (OT),265,41,98,.418,26,43,.605,15,55,.273,14,18,.778,111,39,100,.390,26,58,.448,13,42,.310,19,25,.760,110
1069,PHO,2020-02-28,111,,DET,L 111-113,240,45,75,.600,36,52,.692,9,23,.391,12,17,.706,111,44,90,.489,31,58,.534,13,32,.406,12,16,.750,113
1070,UTA,2020-02-24,111,,PHO,L 111-131,240,32,68,.471,22,42,.524,10,26,.385,37,43,.860,111,49,87,.563,37,67,.552,12,20,.600,21,24,.875,131
1071,ATL,2020-02-22,111,,DAL,W 111-107,240,43,98,.439,35,61,.574,8,37,.216,17,26,.654,111,40,89,.449,26,45,.578,14,44,.318,13,19,.684,107
1072,MEM,2020-02-12,111,,POR,W 111-104,240,45,95,.474,39,72,.542,6,23,.261,15,22,.682,111,36,97,.371,23,60,.383,13,37,.351,19,24,.792,104
1073,SAC,2020-02-12,111,@,DAL,L 111-130,240,41,99,.414,29,60,.483,12,39,.308,17,22,.773,111,48,85,.565,31,45,.689,17,40,.425,17,21,.810,130
1074,MIL,2020-02-12,111,@,IND,L 111-118,240,37,91,.407,24,54,.444,13,37,.351,24,25,.960,111,45,86,.523,36,59,.610,9,27,.333,19,24,.792,118
1075,SAC,2020-02-10,111,@,MIL,L 111-123,240,42,101,.416,28,58,.483,14,43,.326,13,18,.722,111,43,96,.448,25,54,.463,18,42,.429,19,23,.826,123
1076,CHI,2020-02-09,111,@,PHI,L 111-118,240,43,88,.489,31,56,.554,12,32,.375,13,17,.765,111,42,84,.500,31,57,.544,11,27,.407,23,32,.719,118
1077,OKC,2020-02-09,111,,BOS,L 111-112,240,39,86,.453,28,59,.475,11,27,.407,22,29,.759,111,38,84,.452,22,48,.458,16,36,.444,20,27,.741,112
1078,MIL,2020-02-08,111,@,ORL,W 111-95,240,42,93,.452,27,54,.500,15,39,.385,12,16,.750,111,37,98,.378,27,58,.466,10,40,.250,11,14,.786,95
1079,LAL,2020-02-06,111,,HOU,L 111-121,240,45,91,.495,36,60,.600,9,31,.290,12,16,.750,111,43,85,.506,24,43,.558,19,42,.452,16,18,.889,121
1080,MIA,2020-02-05,111,@,LAC,L 111-128,240,40,93,.430,24,51,.471,16,42,.381,15,21,.714,111,45,89,.506,21,35,.600,24,54,.444,14,19,.737,128
1081,OKC,2020-01-31,111,@,PHO,W 111-107,240,42,97,.433,35,66,.530,7,31,.226,20,22,.909,111,36,76,.474,27,52,.519,9,24,.375,26,29,.897,107
1082,MEM,2020-01-31,111,@,NOP,L 111-139,240,45,96,.469,39,65,.600,6,31,.194,15,26,.577,111,51,95,.537,36,61,.590,15,34,.441,22,26,.846,139
1083,CLE,2020-01-28,111,,NOP,L 111-125,240,42,97,.433,31,63,.492,11,34,.324,16,18,.889,111,47,88,.534,34,54,.630,13,34,.382,18,24,.750,125
1084,DET,2020-01-25,111,,BRK,L 111-121 (OT),265,43,104,.413,30,69,.435,13,35,.371,12,18,.667,111,42,94,.447,27,52,.519,15,42,.357,22,25,.880,121
1085,ATL,2020-01-24,111,@,OKC,L 111-140,240,42,92,.457,31,56,.554,11,36,.306,16,20,.800,111,50,86,.581,36,61,.590,14,25,.560,26,34,.765,140
1086,MIL,2020-01-20,111,,CHI,W 111-98,240,45,77,.584,34,51,.667,11,26,.423,10,23,.435,111,34,92,.370,20,44,.455,14,48,.292,16,18,.889,98
1087,BRK,2020-01-20,111,,PHI,L 111-117,240,39,81,.481,28,52,.538,11,29,.379,22,34,.647,111,42,94,.447,29,55,.527,13,39,.333,20,27,.741,117
1088,WAS,2020-01-17,111,@,TOR,L 111-140,240,40,89,.449,25,54,.463,15,35,.429,16,23,.696,111,52,91,.571,30,48,.625,22,43,.512,14,16,.875,140
1089,CLE,2020-01-11,111,@,DEN,W 111-103,240,44,89,.494,32,52,.615,12,37,.324,11,13,.846,111,41,95,.432,33,56,.589,8,39,.205,13,18,.722,103
1090,WAS,2020-01-10,111,,ATL,W 111-101,240,42,112,.375,32,83,.386,10,29,.345,17,28,.607,111,41,89,.461,34,60,.567,7,29,.241,12,24,.500,101
1091,NYK,2020-01-10,111,,NOP,L 111-123,240,46,100,.460,41,73,.562,5,27,.185,14,20,.700,111,48,86,.558,30,48,.625,18,38,.474,9,17,.529,123
1092,OKC,2020-01-07,111,@,BRK,W 111-103 (OT),265,38,92,.413,27,55,.491,11,37,.297,24,29,.828,111,40,98,.408,29,61,.475,11,37,.297,12,16,.750,103
1093,SAC,2020-01-06,111,,GSW,W 111-98,240,39,81,.481,24,51,.471,15,30,.500,18,23,.783,111,34,86,.395,29,60,.483,5,26,.192,25,32,.781,98
1094,POR,2020-01-05,111,@,MIA,L 111-122,240,40,87,.460,27,50,.540,13,37,.351,18,20,.900,111,47,90,.522,29,46,.630,18,44,.409,10,16,.625,122
1095,BOS,2020-01-04,111,@,CHI,W 111-104,240,43,82,.524,35,63,.556,8,19,.421,17,21,.810,111,34,80,.425,21,46,.457,13,34,.382,23,31,.742,104
1096,IND,2020-01-04,111,@,ATL,L 111-116,240,36,87,.414,26,60,.433,10,27,.370,29,35,.829,111,42,82,.512,32,50,.640,10,32,.313,22,24,.917,116
1097,DET,2020-01-04,111,@,GSW,W 111-104,240,43,83,.518,32,56,.571,11,27,.407,14,16,.875,111,33,82,.402,22,61,.361,11,21,.524,27,32,.844,104
1098,BRK,2020-01-02,111,@,DAL,L 111-123,240,42,91,.462,30,54,.556,12,37,.324,15,17,.882,111,45,89,.506,27,51,.529,18,38,.474,15,17,.882,123
1099,MIL,2019-12-28,111,,ORL,W 111-100,240,43,84,.512,30,47,.638,13,37,.351,12,18,.667,111,35,87,.402,21,52,.404,14,35,.400,16,19,.842,100
1100,LAC,2019-12-25,111,@,LAL,W 111-106,240,39,85,.459,30,60,.500,9,25,.360,24,32,.750,111,39,96,.406,27,51,.529,12,45,.267,16,21,.762,106
1101,PHO,2019-12-23,111,,DEN,L 111-113,240,42,87,.483,29,50,.580,13,37,.351,14,18,.778,111,43,78,.551,28,50,.560,15,28,.536,12,15,.800,113
1102,UTA,2019-12-19,111,@,ATL,W 111-106,240,39,83,.470,33,59,.559,6,24,.250,27,38,.711,111,39,90,.433,28,61,.459,11,29,.379,17,19,.895,106
1103,MIL,2019-12-19,111,,LAL,W 111-104,240,36,77,.468,20,38,.526,16,39,.410,23,32,.719,111,37,80,.463,25,45,.556,12,35,.343,18,23,.783,104
1104,POR,2019-12-16,111,@,PHO,W 111-110,240,40,84,.476,26,50,.520,14,34,.412,17,20,.850,111,41,90,.456,29,56,.518,12,34,.353,16,19,.842,110
1105,MIA,2019-12-16,111,@,MEM,L 111-118,240,37,81,.457,26,57,.456,11,24,.458,26,31,.839,111,42,86,.488,29,50,.580,13,36,.361,21,30,.700,118
1106,DEN,2019-12-15,111,,NYK,W 111-105,240,44,94,.468,34,66,.515,10,28,.357,13,19,.684,111,44,94,.468,36,62,.581,8,32,.250,9,10,.900,105
1107,WAS,2019-12-14,111,@,MEM,L 111-128,240,36,85,.424,22,47,.468,14,38,.368,25,32,.781,111,48,84,.571,37,57,.649,11,27,.407,21,24,.875,128
1108,DET,2019-12-12,111,,DAL,L 111-122,240,40,89,.449,25,47,.532,15,42,.357,16,23,.696,111,45,88,.511,29,44,.659,16,44,.364,16,23,.696,122
1109,BRK,2019-12-06,111,@,CHO,W 111-104,240,42,88,.477,27,50,.540,15,38,.395,12,15,.800,111,36,83,.434,19,43,.442,17,40,.425,15,17,.882,104
1110,ATL,2019-11-30,111,@,HOU,L 111-158,240,38,89,.427,23,43,.535,15,46,.326,20,25,.800,111,52,89,.584,27,38,.711,25,51,.490,29,34,.853,158
1111,MIL,2019-11-27,111,,ATL,W 111-102,240,42,88,.477,32,54,.593,10,34,.294,17,27,.630,111,38,94,.404,27,60,.450,11,34,.324,15,22,.682,102
1112,IND,2019-11-23,111,,ORL,W 111-106,240,43,79,.544,33,55,.600,10,24,.417,15,16,.938,111,43,92,.467,30,61,.492,13,31,.419,7,9,.778,106
1113,SAS,2019-11-23,111,@,NYK,W 111-104,240,40,75,.533,28,52,.538,12,23,.522,19,28,.679,111,40,93,.430,25,53,.472,15,40,.375,9,15,.600,104
1114,CHI,2019-11-16,111,,BRK,L 111-117,240,32,91,.352,23,52,.442,9,39,.231,38,41,.927,111,40,88,.455,30,45,.667,10,43,.233,27,31,.871,117
1115,ORL,2019-11-15,111,,SAS,W 111-109,240,36,87,.414,24,58,.414,12,29,.414,27,34,.794,111,45,89,.506,32,63,.508,13,26,.500,6,10,.600,109
1116,HOU,2019-11-15,111,,IND,W 111-102,240,36,89,.404,22,43,.512,14,46,.304,25,29,.862,111,37,82,.451,29,49,.592,8,33,.242,20,26,.769,102
1117,IND,2019-11-12,111,,OKC,W 111-85,240,46,94,.489,39,71,.549,7,23,.304,12,13,.923,111,29,82,.354,23,57,.404,6,25,.240,21,24,.875,85
1118,CLE,2019-11-03,111,,DAL,L 111-131,240,39,96,.406,21,48,.438,18,48,.375,15,22,.682,111,50,94,.532,30,53,.566,20,41,.488,11,13,.846,131
1119,SAC,2019-10-30,111,,CHO,L 111-118,240,44,96,.458,30,50,.600,14,46,.304,9,12,.750,111,46,84,.548,30,52,.577,16,32,.500,10,14,.714,118
1120,CHI,2019-10-30,111,@,CLE,L 111-117,240,39,90,.433,25,51,.490,14,39,.359,19,23,.826,111,41,78,.526,31,54,.574,10,24,.417,25,31,.806,117
1121,LAC,2019-10-28,111,,CHO,W 111-96,240,40,83,.482,28,50,.560,12,33,.364,19,21,.905,111,36,83,.434,22,44,.500,14,39,.359,10,14,.714,96
1122,DET,2019-10-26,111,,PHI,L 111-117,240,41,76,.539,33,57,.579,8,19,.421,21,36,.583,111,42,87,.483,29,53,.547,13,34,.382,20,30,.667,117
1123,HOU,2019-10-24,111,,MIL,L 111-117,240,33,90,.367,17,42,.405,16,48,.333,29,39,.744,111,46,99,.465,30,53,.566,16,46,.348,9,18,.500,117
1124,NYK,2019-10-23,111,@,SAS,L 111-120,240,44,94,.468,34,64,.531,10,30,.333,13,18,.722,111,42,83,.506,35,62,.565,7,21,.333,29,36,.806,120
1125,SAC,2020-08-04,110,,DAL,L 110-114 (OT),265,43,104,.413,27,61,.443,16,43,.372,8,12,.667,110,33,90,.367,24,49,.490,9,41,.220,39,50,.780,114
1126,POR,2020-08-04,110,,HOU,W 110-102,240,39,95,.411,27,64,.422,12,31,.387,20,29,.690,110,34,87,.391,15,34,.441,19,53,.358,15,24,.625,102
1127,WAS,2020-08-02,110,@,BRK,L 110-118,240,40,88,.455,31,57,.544,9,31,.290,21,27,.778,110,38,90,.422,27,57,.474,11,33,.333,31,37,.838,118
1128,OKC,2020-08-01,110,,UTA,W 110-94,240,41,77,.532,31,51,.608,10,26,.385,18,24,.750,110,34,87,.391,26,56,.464,8,31,.258,18,22,.818,94
