Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
1100,LAL,2015-03-25,101,@,MIN,W 101-99 (OT),265,39,92,.424,33,66,.500,6,26,.231,17,18,.944,101,33,78,.423,27,56,.482,6,22,.273,27,30,.900,99
1101,WAS,2015-03-25,101,,IND,L 101-103,240,33,75,.440,28,61,.459,5,14,.357,30,38,.789,101,38,85,.447,29,59,.492,9,26,.346,18,28,.643,103
1102,DAL,2015-03-24,101,,SAS,W 101-94,240,42,87,.483,35,65,.538,7,22,.318,10,13,.769,101,36,85,.424,28,57,.491,8,28,.286,14,18,.778,94
1103,LAL,2015-03-22,101,,PHI,W 101-87,240,39,81,.481,34,67,.507,5,14,.357,18,22,.818,101,32,89,.360,23,62,.371,9,27,.333,14,21,.667,87
1104,SAS,2015-03-20,101,,BOS,W 101-89,240,38,81,.469,33,58,.569,5,23,.217,20,23,.870,101,35,88,.398,30,68,.441,5,20,.250,14,20,.700,89
1105,SAC,2015-03-20,101,,CHO,W 101-91,240,37,78,.474,28,57,.491,9,21,.429,18,25,.720,101,36,91,.396,30,73,.411,6,18,.333,13,16,.813,91
1106,DAL,2015-03-20,101,,MEM,L 101-112,240,34,76,.447,26,54,.481,8,22,.364,25,36,.694,101,41,77,.532,33,59,.559,8,18,.444,22,32,.688,112
1107,CHO,2015-03-13,101,,CHI,W 101-91,240,33,89,.371,26,70,.371,7,19,.368,28,33,.848,101,31,82,.378,16,50,.320,15,32,.469,14,19,.737,91
1108,NYK,2015-03-12,101,@,LAL,W 101-94,240,36,77,.468,27,59,.458,9,18,.500,20,26,.769,101,38,90,.422,33,72,.458,5,18,.278,13,21,.619,94
1109,MEM,2015-03-09,101,@,CHI,W 101-91,240,42,84,.500,37,70,.529,5,14,.357,12,17,.706,101,35,80,.438,25,58,.431,10,22,.455,11,14,.786,91
1110,DET,2015-03-08,101,,CHO,L 101-108,240,39,89,.438,36,75,.480,3,14,.214,20,25,.800,101,41,79,.519,35,62,.565,6,17,.353,20,23,.870,108
1111,LAL,2015-03-01,101,,OKC,L 101-108,240,40,90,.444,31,65,.477,9,25,.360,12,18,.667,101,40,97,.412,29,65,.446,11,32,.344,17,23,.739,108
1112,BOS,2015-03-01,101,,GSW,L 101-106,240,40,109,.367,32,78,.410,8,31,.258,13,17,.765,101,40,95,.421,28,61,.459,12,34,.353,14,17,.824,106
1113,SAS,2015-02-28,101,@,PHO,W 101-74,240,41,92,.446,37,73,.507,4,19,.211,15,17,.882,101,25,84,.298,20,68,.294,5,16,.313,19,24,.792,74
1114,MEM,2015-02-28,101,@,MIN,W 101-97,240,38,64,.594,34,53,.642,4,11,.364,21,29,.724,101,34,88,.386,27,69,.391,7,19,.368,22,27,.815,97
1115,LAL,2015-02-27,101,,MIL,W 101-93,240,40,85,.471,34,67,.507,6,18,.333,15,22,.682,101,34,87,.391,30,70,.429,4,17,.235,21,29,.724,93
1116,CLE,2015-02-22,101,@,NYK,W 101-83,240,40,79,.506,28,46,.609,12,33,.364,9,15,.600,101,37,99,.374,34,80,.425,3,19,.158,6,7,.857,83
1117,BOS,2015-02-20,101,@,SAC,L 101-109,240,40,100,.400,34,78,.436,6,22,.273,15,26,.577,101,40,83,.482,32,61,.525,8,22,.364,21,26,.808,109
1118,DET,2015-02-08,101,,MIN,L 101-112,240,37,79,.468,27,48,.563,10,31,.323,17,22,.773,101,39,76,.513,34,64,.531,5,12,.417,29,34,.853,112
1119,POR,2015-02-07,101,@,DAL,L 101-111 (OT),265,37,89,.416,27,57,.474,10,32,.313,17,24,.708,101,43,105,.410,29,69,.420,14,36,.389,11,16,.688,111
1120,DAL,2015-02-05,101,@,SAC,W 101-78,240,41,96,.427,29,62,.468,12,34,.353,7,10,.700,101,29,79,.367,26,58,.448,3,21,.143,17,22,.773,78
1121,HOU,2015-02-04,101,,CHI,W 101-90,240,38,92,.413,30,65,.462,8,27,.296,17,23,.739,101,31,89,.348,23,64,.359,8,25,.320,20,26,.769,90
1122,MIA,2015-02-04,101,@,MIN,L 101-102,240,39,80,.488,32,64,.500,7,16,.438,16,24,.667,101,37,72,.514,31,61,.508,6,11,.545,22,27,.815,102
1123,PHO,2015-02-02,101,,MEM,L 101-102,240,42,84,.500,36,68,.529,6,16,.375,11,18,.611,101,36,83,.434,33,72,.458,3,11,.273,27,34,.794,102
1124,HOU,2015-01-31,101,@,DET,L 101-114,240,39,87,.448,28,55,.509,11,32,.344,12,19,.632,101,41,82,.500,31,57,.544,10,25,.400,22,35,.629,114
1125,CLE,2015-01-30,101,,SAC,W 101-90,240,38,80,.475,27,49,.551,11,31,.355,14,22,.636,101,30,84,.357,27,66,.409,3,18,.167,27,32,.844,90
1126,SAS,2015-01-25,101,,MIL,W 101-95,240,35,83,.422,30,61,.492,5,22,.227,26,30,.867,101,39,82,.476,31,65,.477,8,17,.471,9,13,.692,95
1127,MEM,2015-01-24,101,,PHI,W 101-83,240,37,79,.468,31,65,.477,6,14,.429,21,25,.840,101,31,81,.383,22,57,.386,9,24,.375,12,22,.545,83
1128,MIL,2015-01-24,101,,DET,W 101-86,240,41,81,.506,30,64,.469,11,17,.647,8,10,.800,101,31,86,.360,25,61,.410,6,25,.240,18,25,.720,86
1129,SAC,2015-01-23,101,@,GSW,L 101-126,240,34,82,.415,30,65,.462,4,17,.235,29,34,.853,101,45,94,.479,28,54,.519,17,40,.425,19,22,.864,126
1130,UTA,2015-01-22,101,@,MIL,W 101-99,240,32,71,.451,18,40,.450,14,31,.452,23,28,.821,101,42,92,.457,37,79,.468,5,13,.385,10,12,.833,99
1131,OKC,2015-01-15,101,@,HOU,L 101-112,240,35,81,.432,24,52,.462,11,29,.379,20,28,.714,101,41,86,.477,25,50,.500,16,36,.444,14,19,.737,112
1132,IND,2015-01-13,101,,MIN,L 101-110,240,39,80,.488,34,62,.548,5,18,.278,18,30,.600,101,41,87,.471,31,67,.463,10,20,.500,18,19,.947,110
1133,WAS,2015-01-13,101,,SAS,W 101-93,240,37,75,.493,31,63,.492,6,12,.500,21,24,.875,101,38,96,.396,29,67,.433,9,29,.310,8,12,.667,93
1134,LAL,2015-01-09,101,,ORL,W 101-84,240,36,90,.400,29,69,.420,7,21,.333,22,31,.710,101,30,76,.395,24,62,.387,6,14,.429,18,23,.783,84
1135,WAS,2015-01-07,101,,NYK,W 101-91,240,39,76,.513,31,60,.517,8,16,.500,15,21,.714,101,34,82,.415,23,56,.411,11,26,.423,12,16,.750,91
1136,MIN,2015-01-05,101,,DEN,L 101-110,240,38,89,.427,28,65,.431,10,24,.417,15,18,.833,101,46,84,.548,39,65,.600,7,19,.368,11,16,.688,110
1137,UTA,2015-01-05,101,,IND,L 101-105,240,35,81,.432,31,58,.534,4,23,.174,27,34,.794,101,35,74,.473,28,61,.459,7,13,.538,28,30,.933,105
1138,UTA,2015-01-03,101,@,MIN,W 101-89,240,38,75,.507,27,55,.491,11,20,.550,14,21,.667,101,34,86,.395,28,67,.418,6,19,.316,15,18,.833,89
1139,SAS,2015-01-03,101,,WAS,W 101-92,240,43,78,.551,39,62,.629,4,16,.250,11,18,.611,101,40,82,.488,36,68,.529,4,14,.286,8,13,.615,92
1140,BOS,2015-01-02,101,,DAL,L 101-119,240,38,89,.427,26,55,.473,12,34,.353,13,19,.684,101,45,96,.469,32,69,.464,13,27,.481,16,17,.941,119
1141,DEN,2015-01-01,101,@,CHI,L 101-106,240,37,92,.402,32,78,.410,5,14,.357,22,27,.815,101,38,91,.418,30,76,.395,8,15,.533,22,25,.880,106
1142,CLE,2014-12-30,101,@,ATL,L 101-109,240,37,84,.440,24,53,.453,13,31,.419,14,21,.667,101,40,79,.506,30,50,.600,10,29,.345,19,26,.731,109
1143,LAC,2014-12-29,101,,UTA,W 101-97,240,37,81,.457,27,58,.466,10,23,.435,17,22,.773,101,38,92,.413,30,73,.411,8,19,.421,13,22,.591,97
1144,MIA,2014-12-29,101,,ORL,L 101-102,240,33,63,.524,26,49,.531,7,14,.500,28,40,.700,101,41,77,.532,30,52,.577,11,25,.440,9,13,.692,102
1145,POR,2014-12-28,101,,NYK,W 101-79,240,38,81,.469,22,45,.489,16,36,.444,9,12,.750,101,31,93,.333,24,66,.364,7,27,.259,10,15,.667,79
1146,WAS,2014-12-27,101,,BOS,W 101-88,240,45,90,.500,40,77,.519,5,13,.385,6,10,.600,101,32,79,.405,26,55,.473,6,24,.250,18,24,.750,88
1147,MIA,2014-12-25,101,,CLE,W 101-91,240,40,84,.476,33,63,.524,7,21,.333,14,17,.824,101,32,72,.444,26,46,.565,6,26,.231,21,33,.636,91
1148,MIL,2014-12-23,101,,CHO,L 101-108,240,39,82,.476,31,61,.508,8,21,.381,15,20,.750,101,36,82,.439,28,61,.459,8,21,.381,28,36,.778,108
1149,NOP,2014-12-21,101,@,OKC,W 101-99,240,43,90,.478,36,70,.514,7,20,.350,8,10,.800,101,38,83,.458,33,63,.524,5,20,.250,18,24,.750,99
1150,LAL,2014-12-21,101,@,SAC,L 101-108,240,33,87,.379,23,61,.377,10,26,.385,25,30,.833,101,38,79,.481,31,56,.554,7,23,.304,25,36,.694,108
1151,UTA,2014-12-19,101,@,ORL,W 101-94,240,39,73,.534,35,62,.565,4,11,.364,19,24,.792,101,37,83,.446,25,61,.410,12,22,.545,8,12,.667,94
1152,NYK,2014-12-12,101,@,BOS,W 101-95,240,40,81,.494,34,65,.523,6,16,.375,15,18,.833,101,37,85,.435,30,63,.476,7,22,.318,14,18,.778,95
1153,TOR,2014-12-09,101,@,CLE,L 101-105,240,42,82,.512,35,59,.593,7,23,.304,10,10,1.000,101,39,79,.494,30,53,.566,9,26,.346,18,21,.857,105
1154,MIL,2014-12-09,101,@,OKC,L 101-114,240,34,84,.405,30,63,.476,4,21,.190,29,35,.829,101,41,82,.500,37,61,.607,4,21,.190,28,34,.824,114
1155,SAC,2014-12-08,101,,UTA,W 101-92,240,35,74,.473,32,66,.485,3,8,.375,28,36,.778,101,32,79,.405,29,62,.468,3,17,.176,25,37,.676,92
1156,BOS,2014-12-07,101,,WAS,W 101-93,240,36,88,.409,28,71,.394,8,17,.471,21,26,.808,101,34,93,.366,23,66,.348,11,27,.407,14,21,.667,93
1157,DET,2014-12-06,101,,PHI,L 101-108 (OT),265,34,87,.391,28,64,.438,6,23,.261,27,35,.771,101,40,87,.460,33,64,.516,7,23,.304,21,30,.700,108
1158,MIN,2014-12-06,101,@,SAS,L 101-123,240,35,83,.422,29,67,.433,6,16,.375,25,32,.781,101,47,82,.573,40,64,.625,7,18,.389,22,25,.880,123
1159,MEM,2014-12-05,101,,SAS,L 101-107,240,37,80,.463,32,68,.471,5,12,.417,22,26,.846,101,40,84,.476,26,59,.441,14,25,.560,13,16,.813,107
1160,IND,2014-12-05,101,@,SAC,L 101-102 (OT),265,36,96,.375,30,70,.429,6,26,.231,23,29,.793,101,36,83,.434,34,73,.466,2,10,.200,28,40,.700,102
1161,UTA,2014-12-01,101,,DEN,L 101-103,240,36,84,.429,29,66,.439,7,18,.389,22,30,.733,101,41,87,.471,32,61,.525,9,26,.346,12,17,.706,103
1162,MIN,2014-12-01,101,@,LAC,L 101-127,240,35,82,.427,33,70,.471,2,12,.167,29,40,.725,101,41,80,.513,26,46,.565,15,34,.441,30,36,.833,127
1163,CHO,2014-11-28,101,,GSW,L 101-106,240,38,87,.437,32,68,.471,6,19,.316,19,23,.826,101,42,99,.424,35,73,.479,7,26,.269,15,16,.938,106
1164,DEN,2014-11-23,101,@,LAL,W 101-94 (OT),265,34,90,.378,24,53,.453,10,37,.270,23,38,.605,101,33,89,.371,30,65,.462,3,24,.125,25,34,.735,94
1165,MIN,2014-11-22,101,,SAC,L 101-113,240,37,90,.411,31,73,.425,6,17,.353,21,27,.778,101,40,81,.494,32,55,.582,8,26,.308,25,30,.833,113
1166,GSW,2014-11-21,101,,UTA,W 101-88,240,41,82,.500,35,59,.593,6,23,.261,13,19,.684,101,35,82,.427,29,65,.446,6,17,.353,12,19,.632,88
1167,BOS,2014-11-19,101,@,PHI,W 101-90,240,41,83,.494,35,63,.556,6,20,.300,13,21,.619,101,34,86,.395,27,65,.415,7,21,.333,15,21,.714,90
1168,ORL,2014-11-14,101,,MIL,W 101-85,240,35,80,.438,25,56,.446,10,24,.417,21,27,.778,101,36,80,.450,34,61,.557,2,19,.105,11,14,.786,85
1169,MIN,2014-11-12,101,,HOU,L 101-113,240,36,81,.444,30,69,.435,6,12,.500,23,30,.767,101,43,89,.483,30,61,.492,13,28,.464,14,19,.737,113
1170,OKC,2014-11-09,101,,SAC,W 101-93,240,36,78,.462,30,60,.500,6,18,.333,23,27,.852,101,36,80,.450,30,56,.536,6,24,.250,15,22,.682,93
1171,CHI,2014-11-08,101,,BOS,L 101-106,240,42,92,.457,34,74,.459,8,18,.444,9,15,.600,101,42,81,.519,35,62,.565,7,19,.368,15,20,.750,106
1172,DEN,2014-11-07,101,,CLE,L 101-110,240,40,85,.471,29,56,.518,11,29,.379,10,15,.667,101,40,84,.476,34,61,.557,6,23,.261,24,33,.727,110
1173,BOS,2014-11-07,101,,IND,W 101-98,240,39,85,.459,30,58,.517,9,27,.333,14,16,.875,101,40,88,.455,35,69,.507,5,19,.263,13,13,1.000,98
1174,POR,2014-11-04,101,,CLE,W 101-82,240,37,75,.493,29,50,.580,8,25,.320,19,25,.760,101,31,85,.365,22,64,.344,9,21,.429,11,14,.786,82
1175,UTA,2014-11-03,101,@,LAC,L 101-107,240,36,77,.468,26,50,.520,10,27,.370,19,24,.792,101,41,81,.506,31,58,.534,10,23,.435,15,17,.882,107
1176,MIN,2014-10-29,101,@,MEM,L 101-105,240,39,86,.453,33,74,.446,6,12,.500,17,23,.739,101,43,82,.524,39,67,.582,4,15,.267,15,20,.750,105
1177,NOP,2014-10-28,101,,ORL,W 101-84,240,41,101,.406,37,84,.440,4,17,.235,15,31,.484,101,32,84,.381,28,73,.384,4,11,.364,16,21,.762,84
1178,SAS,2014-10-28,101,,DAL,W 101-100,240,37,70,.529,23,42,.548,14,28,.500,13,16,.813,101,38,78,.487,30,57,.526,8,21,.381,16,19,.842,100
1179,MIL,2015-04-15,100,,BOS,L 100-105,240,41,89,.461,34,68,.500,7,21,.333,11,16,.688,100,42,85,.494,29,55,.527,13,30,.433,8,14,.571,105
1180,NOP,2015-04-13,100,@,MIN,W 100-88,240,37,84,.440,31,63,.492,6,21,.286,20,24,.833,100,31,78,.397,27,64,.422,4,14,.286,22,28,.786,88
1181,HOU,2015-04-13,100,@,CHO,W 100-90,240,35,85,.412,26,50,.520,9,35,.257,21,26,.808,100,34,83,.410,21,51,.412,13,32,.406,9,17,.529,90
1182,MIA,2015-04-13,100,,ORL,W 100-93,240,39,83,.470,36,73,.493,3,10,.300,19,23,.826,100,35,85,.412,29,64,.453,6,21,.286,17,28,.607,93
1183,CHO,2015-04-07,100,@,MIA,L 100-105,240,39,91,.429,34,73,.466,5,18,.278,17,21,.810,100,40,81,.494,37,66,.561,3,15,.200,22,28,.786,105
1184,GSW,2015-04-07,100,@,NOP,L 100-103,240,42,95,.442,33,73,.452,9,22,.409,7,10,.700,100,36,83,.434,27,64,.422,9,19,.474,22,30,.733,103
1185,LAL,2015-04-07,100,@,LAC,L 100-105,240,35,84,.417,26,59,.441,9,25,.360,21,27,.778,100,39,81,.481,32,57,.561,7,24,.292,20,30,.667,105
1186,MEM,2015-04-03,100,,OKC,W 100-92,240,38,80,.475,34,59,.576,4,21,.190,20,28,.714,100,36,88,.409,32,71,.451,4,17,.235,16,26,.615,92
1187,BRK,2015-04-01,100,@,NYK,W 100-98,240,41,81,.506,32,65,.492,9,16,.563,9,12,.750,100,37,81,.457,26,58,.448,11,23,.478,13,15,.867,98
1188,BOS,2015-04-01,100,,IND,W 100-87,240,39,86,.453,33,59,.559,6,27,.222,16,18,.889,100,34,81,.420,28,66,.424,6,15,.400,13,23,.565,87
1189,ATL,2015-03-28,100,@,CHO,L 100-115,240,37,86,.430,22,56,.393,15,30,.500,11,14,.786,100,42,80,.525,30,54,.556,12,26,.462,19,22,.864,115
1190,IND,2015-03-23,100,,HOU,L 100-110,240,40,90,.444,32,66,.485,8,24,.333,12,19,.632,100,31,65,.477,18,41,.439,13,24,.542,35,37,.946,110
1191,ORL,2015-03-22,100,,DEN,L 100-119,240,41,85,.482,37,68,.544,4,17,.235,14,17,.824,100,42,90,.467,30,62,.484,12,28,.429,23,30,.767,119
1192,NOP,2015-03-22,100,@,LAC,L 100-107,240,38,75,.507,26,53,.491,12,22,.545,12,16,.750,100,42,91,.462,35,68,.515,7,23,.304,16,23,.696,107
1193,MIN,2015-03-18,100,@,TOR,L 100-105,240,42,87,.483,36,70,.514,6,17,.353,10,15,.667,100,35,79,.443,23,50,.460,12,29,.414,23,27,.852,105
1194,SAS,2015-03-17,100,@,NYK,L 100-104 (OT),265,36,94,.383,33,80,.413,3,14,.214,25,30,.833,100,41,91,.451,38,77,.494,3,14,.214,19,27,.704,104
1195,CHI,2015-03-15,100,@,OKC,L 100-109,240,37,83,.446,28,54,.519,9,29,.310,17,24,.708,100,40,87,.460,32,66,.485,8,21,.381,21,30,.700,109
1196,HOU,2015-03-15,100,@,LAC,W 100-98,240,32,86,.372,25,56,.446,7,30,.233,29,36,.806,100,36,82,.439,24,56,.429,12,26,.462,14,24,.583,98
1197,HOU,2015-03-11,100,@,POR,L 100-105,240,38,91,.418,27,60,.450,11,31,.355,13,23,.565,100,42,92,.457,32,59,.542,10,33,.303,11,14,.786,105
1198,BOS,2015-03-09,100,@,MIA,W 100-90,240,39,87,.448,33,62,.532,6,25,.240,16,17,.941,100,29,69,.420,25,52,.481,4,17,.235,28,34,.824,90
1199,DAL,2015-03-08,100,@,LAL,W 100-93,240,38,78,.487,29,52,.558,9,26,.346,15,22,.682,100,38,82,.463,36,68,.529,2,14,.143,15,21,.714,93
1200,DEN,2015-03-07,100,,HOU,L 100-114,240,38,92,.413,29,62,.468,9,30,.300,15,19,.789,100,40,86,.465,30,58,.517,10,28,.357,24,32,.750,114
1201,BRK,2015-03-06,100,,PHO,L 100-108 (OT),265,34,97,.351,26,75,.347,8,22,.364,24,29,.828,100,39,91,.429,36,65,.554,3,26,.115,27,35,.771,108
1202,ORL,2015-03-04,100,,PHO,L 100-105,240,41,87,.471,36,67,.537,5,20,.250,13,15,.867,100,37,79,.468,29,58,.500,8,21,.381,23,27,.852,105
1203,HOU,2015-03-04,100,,MEM,L 100-102,240,42,86,.488,31,58,.534,11,28,.393,5,5,1.000,100,42,83,.506,38,67,.567,4,16,.250,14,17,.824,102
1204,DEN,2015-03-04,100,@,MIN,W 100-85,240,42,92,.457,34,72,.472,8,20,.400,8,10,.800,100,32,82,.390,29,64,.453,3,18,.167,18,25,.720,85
1205,MIA,2015-03-04,100,,LAL,W 100-94,240,32,79,.405,29,63,.460,3,16,.188,33,43,.767,100,38,88,.432,31,70,.443,7,18,.389,11,17,.647,94
1206,LAL,2015-02-25,100,@,UTA,W 100-97,240,40,89,.449,38,78,.487,2,11,.182,18,21,.857,100,34,73,.466,27,61,.443,7,12,.583,22,34,.647,97
1207,NOP,2015-02-23,100,,TOR,W 100-97,240,40,78,.513,30,56,.536,10,22,.455,10,16,.625,100,35,84,.417,30,61,.492,5,23,.217,22,31,.710,97
1208,DET,2015-02-20,100,,CHI,W 100-91,240,38,84,.452,32,62,.516,6,22,.273,18,33,.545,100,33,78,.423,28,62,.452,5,16,.313,20,22,.909,91
1209,HOU,2015-02-20,100,@,DAL,L 100-111,240,36,87,.414,24,50,.480,12,37,.324,16,26,.615,100,44,93,.473,35,69,.507,9,24,.375,14,18,.778,111
1210,UTA,2015-02-09,100,@,NOP,W 100-96,240,39,93,.419,30,72,.417,9,21,.429,13,19,.684,100,33,79,.418,20,57,.351,13,22,.591,17,20,.850,96
1211,PHO,2015-02-06,100,,UTA,W 100-93,240,38,84,.452,24,57,.421,14,27,.519,10,14,.714,100,37,80,.463,30,60,.500,7,20,.350,12,18,.667,93
1212,MEM,2015-02-04,100,@,UTA,W 100-90,240,38,80,.475,32,67,.478,6,13,.462,18,22,.818,100,33,73,.452,26,50,.520,7,23,.304,17,26,.654,90
1213,DEN,2015-02-04,100,@,BOS,L 100-104,240,33,80,.413,29,56,.518,4,24,.167,30,33,.909,100,40,99,.404,28,71,.394,12,28,.429,12,17,.706,104
1214,DAL,2015-02-02,100,,MIN,W 100-94,240,39,84,.464,29,53,.547,10,31,.323,12,18,.667,100,34,82,.415,31,69,.449,3,13,.231,23,26,.885,94
1215,ATL,2015-02-02,100,@,NOP,L 100-115,240,40,89,.449,33,67,.493,7,22,.318,13,17,.765,100,43,86,.500,34,63,.540,9,23,.391,20,23,.870,115
1216,LAC,2015-02-02,100,@,BRK,L 100-102,240,42,89,.472,34,66,.515,8,23,.348,8,25,.320,100,41,83,.494,29,56,.518,12,27,.444,8,18,.444,102
1217,GSW,2015-01-30,100,@,UTA,L 100-110,240,37,86,.430,29,59,.492,8,27,.296,18,25,.720,100,42,94,.447,33,69,.478,9,25,.360,17,28,.607,110
1218,ORL,2015-01-29,100,,MIL,L 100-115,240,37,82,.451,32,64,.500,5,18,.278,21,30,.700,100,45,87,.517,33,62,.532,12,25,.480,13,18,.722,115
1219,NYK,2015-01-28,100,,OKC,W 100-92,240,40,91,.440,32,74,.432,8,17,.471,12,17,.706,100,34,85,.400,29,63,.460,5,22,.227,19,22,.864,92
1220,PHO,2015-01-25,100,,LAC,L 100-120,240,34,80,.425,24,51,.471,10,29,.345,22,27,.815,100,43,87,.494,33,64,.516,10,23,.435,24,36,.667,120
1221,MIN,2015-01-25,100,@,ATL,L 100-112,240,37,71,.521,31,55,.564,6,16,.375,20,25,.800,100,45,80,.563,35,52,.673,10,28,.357,12,18,.667,112
1222,BOS,2015-01-23,100,@,DEN,W 100-99,240,37,75,.493,28,54,.519,9,21,.429,17,27,.630,100,37,89,.416,31,68,.456,6,21,.286,19,26,.731,99
1223,SAC,2015-01-21,100,,BRK,L 100-103,240,39,84,.464,34,66,.515,5,18,.278,17,24,.708,100,37,79,.468,32,59,.542,5,20,.250,24,30,.800,103
1224,LAL,2015-01-19,100,@,PHO,L 100-115,240,34,75,.453,26,58,.448,8,17,.471,24,35,.686,100,43,86,.500,30,54,.556,13,32,.406,16,22,.727,115
1225,LAC,2015-01-14,100,@,POR,W 100-94,240,37,88,.420,29,65,.446,8,23,.348,18,19,.947,100,35,87,.402,29,61,.475,6,26,.231,18,20,.900,94
1226,TOR,2015-01-14,100,,PHI,W 100-84,240,38,82,.463,28,53,.528,10,29,.345,14,22,.636,100,31,80,.388,28,61,.459,3,19,.158,19,31,.613,84
1227,CLE,2015-01-13,100,@,PHO,L 100-107,240,36,82,.439,23,47,.489,13,35,.371,15,20,.750,100,40,76,.526,33,56,.589,7,20,.350,20,27,.741,107
1228,NOP,2015-01-12,100,@,BOS,L 100-108,240,31,75,.413,25,60,.417,6,15,.400,32,37,.865,100,37,88,.420,29,64,.453,8,24,.333,26,31,.839,108
1229,DAL,2015-01-10,100,@,LAC,L 100-120,240,38,86,.442,26,56,.464,12,30,.400,12,17,.706,100,46,88,.523,33,57,.579,13,31,.419,15,21,.714,120
1230,SAS,2015-01-09,100,,PHO,W 100-95,240,38,89,.427,27,66,.409,11,23,.478,13,18,.722,100,37,83,.446,30,57,.526,7,26,.269,14,21,.667,95
1231,BRK,2015-01-02,100,@,ORL,W 100-98,240,41,72,.569,34,52,.654,7,20,.350,11,18,.611,100,37,88,.420,26,66,.394,11,22,.500,13,20,.650,98
1232,UTA,2014-12-30,100,,MIN,W 100-94,240,38,79,.481,31,60,.517,7,19,.368,17,22,.773,100,38,82,.463,30,65,.462,8,17,.471,10,14,.714,94
1233,NOP,2014-12-27,100,@,CHI,L 100-107,240,41,88,.466,37,74,.500,4,14,.286,14,16,.875,100,41,89,.461,35,69,.507,6,20,.300,19,22,.864,107
1234,LAC,2014-12-25,100,,GSW,W 100-86,240,34,87,.391,25,55,.455,9,32,.281,23,31,.742,100,34,80,.425,28,52,.538,6,28,.214,12,22,.545,86
1235,ORL,2014-12-23,100,,BOS,W 100-95,240,39,83,.470,32,65,.492,7,18,.389,15,23,.652,100,33,85,.388,26,62,.419,7,23,.304,22,29,.759,95
1236,MIA,2014-12-21,100,,BOS,W 100-84,240,37,78,.474,31,57,.544,6,21,.286,20,26,.769,100,33,83,.398,27,60,.450,6,23,.261,12,15,.800,84
1237,IND,2014-12-21,100,@,MIN,W 100-96,240,42,84,.500,36,65,.554,6,19,.316,10,14,.714,100,36,77,.468,31,66,.470,5,11,.455,19,24,.792,96
1238,DET,2014-12-19,100,,TOR,L 100-110,240,41,94,.436,33,69,.478,8,25,.320,10,15,.667,100,42,88,.477,34,61,.557,8,27,.296,18,24,.750,110
1239,IND,2014-12-17,100,@,LAC,L 100-102,240,40,90,.444,36,71,.507,4,19,.211,16,23,.696,100,34,78,.436,28,60,.467,6,18,.333,28,45,.622,102
1240,LAL,2014-12-14,100,@,MIN,W 100-94,240,34,81,.420,29,64,.453,5,17,.294,27,34,.794,100,38,90,.422,35,80,.438,3,10,.300,15,20,.750,94
1241,ORL,2014-12-13,100,,ATL,W 100-99,240,37,74,.500,27,53,.509,10,21,.476,16,21,.762,100,35,84,.417,27,57,.474,8,27,.296,21,24,.875,99
1242,MIA,2014-12-12,100,@,UTA,W 100-95,240,36,72,.500,29,52,.558,7,20,.350,21,31,.677,100,34,77,.442,26,49,.531,8,28,.286,19,22,.864,95
1243,UTA,2014-12-09,100,,SAS,W 100-96,240,40,80,.500,36,66,.545,4,14,.286,16,22,.727,100,39,84,.464,35,64,.547,4,20,.200,14,23,.609,96
1244,NOP,2014-12-06,100,@,LAC,L 100-120,240,38,80,.475,30,57,.526,8,23,.348,16,25,.640,100,43,78,.551,26,46,.565,17,32,.531,17,24,.708,120
1245,HOU,2014-12-06,100,,PHO,W 100-95,240,33,81,.407,22,54,.407,11,27,.407,23,31,.742,100,34,93,.366,27,65,.415,7,28,.250,20,26,.769,95
1246,ATL,2014-11-28,100,,NOP,W 100-91,240,38,76,.500,33,59,.559,5,17,.294,19,22,.864,100,36,89,.404,29,65,.446,7,24,.292,12,16,.750,91
1247,IND,2014-11-26,100,@,SAS,L 100-106,240,40,87,.460,30,66,.455,10,21,.476,10,18,.556,100,41,74,.554,36,59,.610,5,15,.333,19,29,.655,106
1248,PHO,2014-11-24,100,@,TOR,L 100-104,240,39,84,.464,25,51,.490,14,33,.424,8,11,.727,100,37,82,.451,33,65,.508,4,17,.235,26,32,.813,104
1249,DAL,2014-11-24,100,,IND,L 100-111,240,40,80,.500,32,56,.571,8,24,.333,12,21,.571,100,37,77,.481,24,51,.471,13,26,.500,24,36,.667,111
1250,MIL,2014-11-22,100,,WAS,L 100-111,240,36,84,.429,31,69,.449,5,15,.333,23,26,.885,100,43,93,.462,35,75,.467,8,18,.444,17,22,.773,111
1251,CHO,2014-11-21,100,,ORL,L 100-105,240,42,91,.462,35,71,.493,7,20,.350,9,15,.600,100,39,82,.476,35,66,.530,4,16,.250,23,32,.719,105
1252,BOS,2014-11-21,100,@,MEM,L 100-117,240,38,88,.432,29,61,.475,9,27,.333,15,21,.714,100,48,91,.527,40,75,.533,8,16,.500,13,14,.929,117
1253,OKC,2014-11-19,100,@,DEN,L 100-107,240,36,79,.456,26,56,.464,10,23,.435,18,25,.720,100,40,82,.488,30,53,.566,10,29,.345,17,22,.773,107
1254,SAC,2014-11-18,100,,NOP,L 100-106,240,38,86,.442,34,75,.453,4,11,.364,20,29,.690,100,39,79,.494,30,55,.545,9,24,.375,19,24,.792,106
